"school","birthyear","gender","kids","parity","income","size","state","marital","meducation","memployment"
"Hauptschule",1981,"male",2,1,55040.8857795915,4,"Bayern","married",10.5,"none"
"Gymnasium",1984,"female",2,2,134964.367094786,4,"Baden Wuerttemberg","married",12,"none"
"Gymnasium",1982,"male",2,2,75866.9401696201,4,"Rheinland-Pfalz/Saarland","married",12,"none"
"Realschule",1987,"male",2,1,44426.079626501,3,"Nordrhein-Westfalen","divorced",12,"fulltime"
"Hauptschule",1980,"female",3,2,40776.9943255909,5,"Nordrhein-Westfalen","married",9,"none"
"Hauptschule",1986,"male",2,1,35936.0150883299,3,"Bayern","married",9,"fulltime"
"Gymnasium",1986,"female",2,1,83015.3884734448,4,"Baden Wuerttemberg","married",11,"parttime"
"Gymnasium",1985,"male",3,2,170106.325171037,5,"Nordrhein-Westfalen","married",12,"parttime"
"Gymnasium",1986,"female",1,1,76460.5135736578,4,"Niedersachsen","married",12,"none"
"Hauptschule",1980,"female",2,2,76216.7720051599,4,"Bayern","married",10,"parttime"
"Hauptschule",1986,"male",5,1,104967.307992858,7,"Bayern","married",9,"none"
"Hauptschule",1982,"female",2,2,37626.5516278217,4,"Baden Wuerttemberg","divorced",11.5,"fulltime"
"Realschule",1982,"female",2,2,38543.827098133,4,"Rheinland-Pfalz/Saarland","married",15,"none"
"Hauptschule",1984,"female",1,1,37869.6547120547,2,"Nordrhein-Westfalen","separated",12,"fulltime"
"Realschule",1982,"male",2,1,59684.8680808011,4,"Niedersachsen","married",11.5,"none"
"Realschule",1986,"male",3,1,20199.9991906559,4,"Hessen","single",10.5,"none"
"Realschule",1985,"female",2,2,77142.9953765182,3,"Baden Wuerttemberg","widowed",11.5,"parttime"
"Realschule",1985,"male",4,4,38381.2949076227,5,"Niedersachsen","separated",10.5,"none"
"Hauptschule",1986,"male",2,2,62380.9753088317,5,"Niedersachsen","divorced",10.5,"parttime"
"Gymnasium",1987,"male",2,2,124654.615556138,5,"Rheinland-Pfalz/Saarland","married",18,"parttime"
"Gymnasium",1982,"female",3,1,42646.7573226822,5,"Hessen","married",11,"parttime"
"Realschule",1981,"male",2,1,34551.385921537,4,"Nordrhein-Westfalen","married",10.5,"parttime"
"Gymnasium",1980,"female",2,2,15796.9929693607,3,"Hamburg","married",15,"parttime"
"Hauptschule",1984,"male",5,1,63503.0146779123,6,"Niedersachsen","married",12,"none"
"Hauptschule",1983,"male",6,3,52675.981076483,6,"Rheinland-Pfalz/Saarland","married",9,"none"
"Hauptschule",1988,"female",2,1,81063.2660674623,4,"Baden Wuerttemberg","married",11.5,"parttime"
"Gymnasium",1986,"female",4,4,86688.4711175817,4,"Baden Wuerttemberg","married",10.5,"fulltime"
"Hauptschule",1981,"female",3,2,47318.1580140916,5,"Hessen","married",9,"parttime"
"Gymnasium",1982,"male",3,1,72111.6078175066,5,"Nordrhein-Westfalen","married",10,"fulltime"
"Hauptschule",1982,"female",6,3,71163.017015505,8,"Nordrhein-Westfalen","married",10,"none"
"Hauptschule",1988,"male",1,1,42139.9398027124,3,"Baden Wuerttemberg","married",10.5,"parttime"
"Gymnasium",1987,"female",1,1,70654.8920874899,3,"Rheinland-Pfalz/Saarland","married",11.5,"parttime"
"Hauptschule",1982,"male",4,1,62962.7581934971,6,"Rheinland-Pfalz/Saarland","married",9,"none"
"Hauptschule",1984,"male",2,2,49940.1053701814,3,"Bayern","divorced",10.5,"fulltime"
"Hauptschule",1988,"female",5,5,99697.4445978322,6,"Nordrhein-Westfalen","married",12,"none"
"Realschule",1987,"male",3,3,65747.9690552199,4,"Nordrhein-Westfalen","married",9,"parttime"
"Hauptschule",1985,"male",1,1,116897.759935293,3,"Niedersachsen","married",11.5,"fulltime"
"Gymnasium",1982,"female",2,1,108004.961159294,4,"Baden Wuerttemberg","married",14.5,"parttime"
"Hauptschule",1987,"female",2,1,71092.3354125349,4,"Bayern","married",10.5,"none"
"Gymnasium",1987,"female",4,4,60229.1556445381,3,"Baden Wuerttemberg","married",11,"none"
"Realschule",1986,"female",3,3,158189.059073346,5,"Niedersachsen","married",11.5,"fulltime"
"Gymnasium",1988,"male",5,1,114504.544268517,7,"Hessen","divorced",12,"fulltime"
"Hauptschule",1983,"male",3,1,90091.7289704257,5,"Bayern","married",15,"none"
"Gymnasium",1986,"male",2,1,19903.9984681921,3,"Nordrhein-Westfalen","separated",16,"none"
"Realschule",1981,"female",3,2,37871.9300453821,4,"Bremen","divorced",9,"none"
"Gymnasium",1981,"male",4,2,70883.6182809606,6,"Nordrhein-Westfalen","married",14.5,"none"
"Realschule",1982,"male",3,2,45357.7264789708,5,"Rheinland-Pfalz/Saarland","married",10,"none"
"Gymnasium",1983,"male",2,2,46310.0589045398,4,"Nordrhein-Westfalen","married",18,"parttime"
"Realschule",1980,"female",2,1,37095.1379723526,4,"Rheinland-Pfalz/Saarland","married",15,"none"
"Gymnasium",1985,"female",1,1,91642.4290765724,3,"Nordrhein-Westfalen","married",14,"none"
"Hauptschule",1981,"female",1,1,26646.9931236795,2,"Bayern","single",10.5,"fulltime"
"Hauptschule",1987,"male",2,1,73069.4982393371,4,"Nordrhein-Westfalen","married",9,"parttime"
"Realschule",1983,"female",2,1,50423.4100172142,4,"Bayern","married",10.5,"none"
"Hauptschule",1986,"female",2,2,112667.193899635,4,"Bayern","married",12,"none"
"Hauptschule",1988,"male",1,1,67575.0164242496,3,"Niedersachsen","married",9,"fulltime"
"Realschule",1980,"male",2,2,70574.349449395,4,"Bayern","married",10.5,"parttime"
"Realschule",1985,"female",2,1,43535.6096806736,4,"Schleswig-Holstein","married",10.5,"none"
"Hauptschule",1982,"male",3,1,45353.8335611477,5,"Nordrhein-Westfalen","married",11.5,"none"
"Realschule",1988,"female",1,1,132063.422479708,3,"Bayern","married",10.5,"parttime"
"Hauptschule",1983,"male",2,1,28011.9901338821,4,"Berlin","widowed",9,"none"
"Realschule",1985,"male",2,2,67889.8503379668,4,"Baden Wuerttemberg","married",10.5,"none"
"Gymnasium",1984,"female",6,2,101191.956493948,8,"Nordrhein-Westfalen","married",9,"none"
"Realschule",1981,"male",1,1,40954.5143320131,3,"Nordrhein-Westfalen","married",10.5,"none"
"Gymnasium",1981,"female",2,2,52836.3762868296,4,"Baden Wuerttemberg","married",11.5,"none"
"Realschule",1985,"female",3,2,66644.7770041833,4,"Nordrhein-Westfalen","married",10.5,"none"
"Realschule",1987,"female",4,3,92850.5464749898,6,"Nordrhein-Westfalen","married",10.5,"none"
"Hauptschule",1985,"female",2,1,45084.4366823418,4,"Baden Wuerttemberg","married",11.5,"none"
"Hauptschule",1980,"male",3,3,52065.9615724692,4,"Schleswig-Holstein","married",11.5,"parttime"
"Realschule",1985,"male",1,1,42141.949239535,3,"Hessen","married",10.5,"none"
"Gymnasium",1988,"female",1,1,67982.9524054299,3,"Nordrhein-Westfalen","married",10.5,"none"
"Realschule",1988,"female",3,2,67555.7502485211,5,"Hessen","married",11.5,"none"
"Realschule",1985,"male",4,3,73119.9672414901,6,"Baden Wuerttemberg","married",11.5,"parttime"
"Realschule",1987,"female",1,1,57466.0196247595,3,"Nordrhein-Westfalen","married",10.5,"parttime"
"Hauptschule",1986,"female",3,1,56879.9961902025,5,"Baden Wuerttemberg","married",9,"none"
"Gymnasium",1980,"female",3,1,62880.009231444,5,"Schleswig-Holstein","married",12,"none"
"Realschule",1984,"female",2,1,71933.1619440553,4,"Nordrhein-Westfalen","married",10.5,"parttime"
"Realschule",1985,"female",2,2,103880.531307962,4,"Niedersachsen","married",11.5,"parttime"
"Realschule",1981,"male",1,1,69087.7810008946,3,"Nordrhein-Westfalen","married",10.5,"parttime"
"Realschule",1987,"female",1,1,139762.939915164,4,"Bayern","married",12,"parttime"
"Gymnasium",1987,"female",2,1,66866.4517666176,4,"Baden Wuerttemberg","married",12,"parttime"
"Gymnasium",1986,"female",2,1,92105.8397083027,4,"Niedersachsen","single",18,"parttime"
"Realschule",1985,"female",3,3,95227.093453584,4,"Hessen","married",10.5,"fulltime"
"Realschule",1982,"female",2,2,48891.5774443994,3,"Nordrhein-Westfalen","married",10.5,"parttime"
"Gymnasium",1982,"female",2,2,126050.534298173,5,"Nordrhein-Westfalen","married",10.5,"parttime"
"Gymnasium",1987,"female",3,3,126080.951390291,4,"Bayern","widowed",18,"parttime"
"Hauptschule",1982,"female",1,1,33023.6335444472,2,"Bayern","divorced",11.5,"fulltime"
"Realschule",1983,"male",3,3,55352.6701869414,4,"Hessen","separated",15,"fulltime"
"Gymnasium",1986,"male",2,1,62437.3984055941,4,"Nordrhein-Westfalen","married",10.5,"none"
"Gymnasium",1983,"male",4,1,78895.2297234252,6,"Niedersachsen","married",10.5,"none"
"Gymnasium",1987,"male",2,1,87977.4839836467,4,"Baden Wuerttemberg","married",15,"none"
"Hauptschule",1985,"male",4,3,43371.3398815409,6,"Nordrhein-Westfalen","married",7,"none"
"Gymnasium",1986,"male",2,2,63010.9935706767,3,"Nordrhein-Westfalen","separated",9,"parttime"
"Hauptschule",1981,"male",2,2,78120.3227192012,4,"Hessen","married",11.5,"none"
"Gymnasium",1986,"female",1,1,88970.9963571462,3,"Hessen","married",14,"parttime"
"Gymnasium",1985,"female",2,1,32187.9923912981,3,"Nordrhein-Westfalen","separated",18,"parttime"
"Gymnasium",1980,"female",2,1,67172.4109538621,4,"Nordrhein-Westfalen","married",14,"none"
"Hauptschule",1981,"female",2,2,64646.6540160919,4,"Hamburg","married",10.5,"fulltime"
"Hauptschule",1981,"female",2,1,64640.6740628912,4,"Bayern","married",10.5,"parttime"
"Gymnasium",1980,"female",2,1,86833.0204758029,4,"Nordrhein-Westfalen","married",11,"parttime"
