"school","birthyear","gender","kids","parity","income","size","state","marital","meducation","memployment"
"Realschule",1981,"female",3,2,37871.9300453821,4,"Bremen","divorced",9,"none"
"Hauptschule",1980,"male",2,1,60742.5963004146,4,"Niedersachsen","married",11.5,"fulltime"
"Hauptschule",1983,"female",5,3,38434.4429950819,7,"Bayern","married",9,"none"
"Gymnasium",1985,"male",1,1,53818.4477325096,3,"Nordrhein-Westfalen","married",13.5,"parttime"
"Hauptschule",1984,"male",5,1,18877.2839183136,4,"Bayern","divorced",9,"none"
"Realschule",1985,"male",2,1,69989.0162084736,4,"Nordrhein-Westfalen","married",12,"parttime"
"Realschule",1987,"male",4,2,88635.457524912,6,"Nordrhein-Westfalen","married",10.5,"none"
"Gymnasium",1987,"male",1,1,157439.703444443,3,"Nordrhein-Westfalen","married",14.5,"parttime"
"Hauptschule",1988,"male",2,2,99189.0274425268,4,"Bayern","married",10.5,"parttime"
"Hauptschule",1981,"male",4,4,47402.754754072,3,"Niedersachsen","married",10.5,"parttime"
"Realschule",1985,"male",4,3,94247.0938244082,6,"Nordrhein-Westfalen","married",10.5,"parttime"
"Gymnasium",1986,"male",2,2,69846.2572589644,4,"Nordrhein-Westfalen","married",10.5,"parttime"
"Realschule",1982,"male",2,1,59684.8680808011,4,"Niedersachsen","married",11.5,"none"
"Gymnasium",1983,"female",3,3,107007.493562595,5,"Bayern","married",18,"fulltime"
"Hauptschule",1988,"female",5,5,99697.4445978322,6,"Nordrhein-Westfalen","married",12,"none"
"Hauptschule",1980,"female",6,5,118268.494981837,8,"Bayern","married",10.5,"parttime"
"Gymnasium",1987,"male",2,1,69836.1997853157,4,"Bayern","married",15,"parttime"
"Hauptschule",1986,"male",2,2,62380.9753088317,5,"Niedersachsen","divorced",10.5,"parttime"
"Gymnasium",1988,"female",3,3,84703.6769696306,5,"Nordrhein-Westfalen","married",13,"parttime"
"Gymnasium",1984,"male",2,1,51205.9859471523,4,"Nordrhein-Westfalen","married",13,"parttime"
"Realschule",1984,"female",3,3,73880.8465595017,4,"Baden Wuerttemberg","divorced",12,"parttime"
"Hauptschule",1982,"female",2,2,61368.2982947832,3,"Niedersachsen","married",10.5,"none"
"Hauptschule",1986,"male",3,2,41403.7757556849,5,"Bayern","married",10.5,"none"
"Hauptschule",1987,"female",5,3,40858.0005514537,4,"Bayern","divorced",9,"none"
"Gymnasium",1987,"male",3,3,128896.326171175,4,"Rheinland-Pfalz/Saarland","married",18,"parttime"
"Realschule",1981,"male",2,1,53099.3521079299,4,"Baden Wuerttemberg","married",10.5,"none"
