"school","birthyear","gender","kids","parity","income","size","state","marital","meducation","memployment"
"Gymnasium",1981,"male",2,1,92125.3420248692,4,"Nordrhein-Westfalen","married",15,"parttime"
"Hauptschule",1988,"male",2,2,99189.0274425268,4,"Bayern","married",10.5,"parttime"
"Hauptschule",1984,"female",2,2,36127.3449709457,3,"Bayern","divorced",10,"fulltime"
"Gymnasium",1985,"male",2,1,89592.9849434801,4,"Baden Wuerttemberg","married",16,"parttime"
"Realschule",1982,"female",2,2,48891.5774443994,3,"Nordrhein-Westfalen","married",10.5,"parttime"
"Hauptschule",1987,"female",1,1,15239.9962204371,3,"Nordrhein-Westfalen","married",10.5,"none"
"Gymnasium",1980,"male",2,1,71003.9805521633,4,"Rheinland-Pfalz/Saarland","married",16,"parttime"
"Gymnasium",1983,"female",2,1,104880.253088079,4,"Bayern","married",11.5,"none"
"Realschule",1983,"female",2,2,72957.9488977488,4,"Baden Wuerttemberg","married",10.5,"none"
"Gymnasium",1982,"male",3,2,56481.9354708482,5,"Nordrhein-Westfalen","married",11.5,"none"
"Gymnasium",1987,"female",2,2,39407.4756827817,4,"Rheinland-Pfalz/Saarland","married",11.5,"parttime"
"Gymnasium",1987,"female",2,2,41041.0001999347,3,"Nordrhein-Westfalen","divorced",18,"parttime"
"Gymnasium",1984,"female",2,2,77676.443040172,4,"Rheinland-Pfalz/Saarland","married",16,"none"
"Hauptschule",1983,"female",2,2,94931.4942330559,4,"Berlin","married",9,"parttime"
"Realschule",1985,"male",2,1,57984.1002335102,4,"Nordrhein-Westfalen","married",10.5,"parttime"
"Gymnasium",1985,"female",2,1,46758.1885104472,3,"Rheinland-Pfalz/Saarland","divorced",11.5,"fulltime"
"Hauptschule",1982,"female",1,1,33023.6335444472,2,"Bayern","divorced",11.5,"fulltime"
"Hauptschule",1983,"female",3,3,89592.0450805945,5,"Bayern","married",10.5,"parttime"
"Gymnasium",1987,"male",1,1,47978.2670692671,3,"Niedersachsen","married",11.5,"none"
"Hauptschule",1982,"male",3,1,48458.8502458158,4,"Niedersachsen","married",10.5,"parttime"
"Gymnasium",1983,"male",2,2,46310.0589045398,4,"Nordrhein-Westfalen","married",18,"parttime"
"Hauptschule",1982,"female",2,2,61368.2982947832,3,"Niedersachsen","married",10.5,"none"
"Gymnasium",1983,"female",6,1,104141.010416326,8,"Nordrhein-Westfalen","married",9,"none"
"Hauptschule",1988,"female",3,2,53049.748592727,5,"Mecklenburg-Vorpommern","married",11.5,"fulltime"
"Realschule",1983,"female",1,1,38664.9885608002,3,"Baden Wuerttemberg","single",11,"parttime"
"Hauptschule",1988,"female",3,2,90363.8984253119,5,"Baden Wuerttemberg","married",12,"fulltime"
"Hauptschule",1980,"male",4,1,46703.0160871553,6,"Niedersachsen","married",9,"none"
"Gymnasium",1988,"male",5,1,114504.544268517,7,"Hessen","divorced",12,"fulltime"
"Gymnasium",1986,"female",4,4,86688.4711175817,4,"Baden Wuerttemberg","married",10.5,"fulltime"
"Realschule",1985,"male",4,3,94247.0938244082,6,"Nordrhein-Westfalen","married",10.5,"parttime"
"Gymnasium",1985,"male",2,2,67059.5030480659,3,"Rheinland-Pfalz/Saarland","married",11.5,"fulltime"
"Gymnasium",1984,"female",2,2,95700.9639686065,4,"Baden Wuerttemberg","married",14.5,"parttime"
"Hauptschule",1983,"male",2,1,23403.4876493331,3,"Nordrhein-Westfalen","divorced",10.5,"none"
"Hauptschule",1981,"male",4,4,47402.754754072,3,"Niedersachsen","married",10.5,"parttime"
"Gymnasium",1982,"female",2,2,66389.7020336076,4,"Nordrhein-Westfalen","married",14,"none"
"Gymnasium",1988,"male",2,1,61054.8204396833,4,"Nordrhein-Westfalen","married",11.5,"parttime"
"Realschule",1986,"male",2,1,69896.033091368,4,"Baden Wuerttemberg","married",9,"parttime"
"Realschule",1986,"female",3,3,158189.059073346,5,"Niedersachsen","married",11.5,"fulltime"
"Gymnasium",1984,"male",2,2,80931.794656321,4,"Niedersachsen","married",11.5,"parttime"
"Hauptschule",1986,"male",3,2,40157.8246597472,5,"Bayern","married",10.5,"none"
"Realschule",1981,"male",1,1,69087.7810008946,3,"Nordrhein-Westfalen","married",10.5,"parttime"
"Gymnasium",1980,"female",2,1,64421.0329554939,4,"Rheinland-Pfalz/Saarland","married",16,"none"
"Gymnasium",1986,"male",2,1,64438.3604304293,4,"Nordrhein-Westfalen","married",15,"parttime"
"Hauptschule",1983,"male",1,1,16416.0003970253,2,"Bayern","divorced",10.5,"none"
"Hauptschule",1988,"male",4,4,99386.926119182,5,"Bayern","married",9,"fulltime"
"Gymnasium",1985,"female",3,3,109643.035612344,5,"Bayern","married",16,"parttime"
"Realschule",1984,"male",5,4,29395.0861563566,6,"Niedersachsen","divorced",10.5,"none"
"Realschule",1986,"female",1,1,59013.601125833,3,"Baden Wuerttemberg","married",9,"parttime"
"Hauptschule",1985,"female",2,1,55589.7212444943,4,"Niedersachsen","married",18,"none"
"Gymnasium",1986,"female",1,1,76460.5135736578,4,"Niedersachsen","married",12,"none"
"Realschule",1980,"male",2,1,41348.4143391628,4,"Bayern","married",11.5,"parttime"
"Realschule",1985,"female",4,4,51197.0013100792,4,"Baden Wuerttemberg","married",9,"none"
"Realschule",1983,"female",2,2,57011.0944469668,4,"Schleswig-Holstein","married",9,"none"
