"school","birthyear","gender","kids","parity","income","size","state","marital","meducation","memployment"
"Gymnasium",1982,"male",2,2,75866.9401696201,4,"Rheinland-Pfalz/Saarland","married",12,"none"
"Realschule",1985,"male",2,2,37646.292716422,3,"Hessen","separated",10,"fulltime"
"Hauptschule",1980,"female",4,2,64296.9889940499,6,"Bayern","married",9,"parttime"
"Realschule",1984,"male",3,3,108924.122144434,6,"Niedersachsen","married",10.5,"none"
"Hauptschule",1981,"female",3,1,38165.2869744235,5,"Rheinland-Pfalz/Saarland","married",9,"parttime"
"Hauptschule",1981,"female",2,1,43217.0034840189,4,"Bayern","married",11,"parttime"
"Gymnasium",1984,"female",2,2,156818.276792783,4,"Nordrhein-Westfalen","married",16,"parttime"
"Gymnasium",1985,"female",4,2,84237.1709825344,6,"Nordrhein-Westfalen","married",11.5,"none"
"Realschule",1987,"male",4,2,88635.457524912,6,"Nordrhein-Westfalen","married",10.5,"none"
"Hauptschule",1988,"male",1,1,30089.5591194937,2,"Bremen","single",11,"none"
"Hauptschule",1982,"male",4,3,74402.0241083493,7,"Rheinland-Pfalz/Saarland","married",10.5,"parttime"
"Realschule",1981,"male",3,2,96295.6782281589,5,"Bayern","married",18,"parttime"
"Hauptschule",1984,"male",2,2,49940.1053701814,3,"Bayern","divorced",10.5,"fulltime"
"Gymnasium",1981,"female",2,2,87104.7316404867,4,"Schleswig-Holstein","married",12,"parttime"
"Gymnasium",1985,"female",2,2,87997.9584212425,6,"Nordrhein-Westfalen","married",18,"parttime"
"Hauptschule",1986,"female",2,2,112667.193899635,4,"Bayern","married",12,"none"
"Realschule",1984,"male",3,3,84988.8235918753,5,"Niedersachsen","married",12,"parttime"
"Realschule",1987,"male",3,1,70079.6501509452,5,"Berlin","married",11.5,"none"
"Realschule",1987,"male",2,1,60687.2417447457,4,"Bayern","married",11.5,"none"
"Hauptschule",1981,"male",4,4,47402.754754072,3,"Niedersachsen","married",10.5,"parttime"
"Realschule",1988,"female",2,2,73679.75101336,4,"Nordrhein-Westfalen","married",11.5,"none"
"Realschule",1981,"male",1,1,35264.1470571998,2,"Bayern","divorced",11,"fulltime"
"Hauptschule",1981,"female",3,1,32495.9955411032,5,"Niedersachsen","separated",9,"none"
"Realschule",1988,"female",2,2,56698.9439463644,4,"Nordrhein-Westfalen","married",12,"none"
"Gymnasium",1980,"male",3,1,72871.4450369047,5,"Nordrhein-Westfalen","married",12,"none"
"Hauptschule",1981,"male",2,2,52341.0237804046,3,"Hessen","married",9,"parttime"
"Gymnasium",1988,"male",3,2,114805.348002247,5,"Baden Wuerttemberg","married",12,"parttime"
"Hauptschule",1988,"male",1,1,48880.9477257853,2,"Nordrhein-Westfalen","divorced",11.5,"parttime"
"Realschule",1980,"female",2,2,83869.0000492644,4,"Nordrhein-Westfalen","married",10.5,"fulltime"
"Gymnasium",1981,"male",1,1,60065.3330664102,3,"Bayern","married",10.5,"parttime"
"Gymnasium",1987,"male",3,3,128896.326171175,4,"Rheinland-Pfalz/Saarland","married",18,"parttime"
"Realschule",1985,"female",4,4,87379.542947642,4,"Nordrhein-Westfalen","married",15,"parttime"
"Hauptschule",1982,"male",2,2,50962.009188644,4,"Baden Wuerttemberg","married",9,"none"
"Hauptschule",1980,"male",2,1,41580.4950364633,4,"Bayern","married",10.5,"parttime"
"Hauptschule",1985,"female",3,1,65960.9991219355,5,"Bremen","divorced",11.5,"none"
"Gymnasium",1981,"male",3,3,122723.429321451,5,"Baden Wuerttemberg","married",10,"parttime"
"Realschule",1983,"female",3,3,91437.45043055,5,"Bayern","married",14,"fulltime"
"Realschule",1988,"male",3,3,68243.8233688902,5,"Nordrhein-Westfalen","married",11.5,"none"
"Hauptschule",1980,"female",3,2,40776.9943255909,5,"Nordrhein-Westfalen","married",9,"none"
"Gymnasium",1983,"female",3,3,80319.9772049857,4,"Bayern","married",11.5,"none"
"Hauptschule",1987,"male",2,2,52459.8594172264,4,"Bayern","married",9,"parttime"
"Gymnasium",1987,"male",2,1,65915.0313645286,4,"Nordrhein-Westfalen","married",10.5,"parttime"
"Gymnasium",1982,"male",3,2,56481.9354708482,5,"Nordrhein-Westfalen","married",11.5,"none"
"Hauptschule",1988,"male",3,3,124671.497645763,5,"Bayern","married",11.5,"parttime"
"Hauptschule",1983,"male",4,3,49390.0220635886,4,"Baden Wuerttemberg","married",9,"none"
"Gymnasium",1980,"male",2,2,78355.8031614762,4,"Nordrhein-Westfalen","married",10.5,"parttime"
"Hauptschule",1983,"female",4,2,258341.359053022,6,"Schleswig-Holstein","married",7,"none"
"Gymnasium",1987,"female",2,2,39407.4756827817,4,"Rheinland-Pfalz/Saarland","married",11.5,"parttime"
"Realschule",1986,"male",4,2,51687.7374307395,6,"Rheinland-Pfalz/Saarland","married",10.5,"none"
"Gymnasium",1988,"male",2,1,96065.265525783,4,"Nordrhein-Westfalen","married",10.5,"none"
"Hauptschule",1988,"female",3,1,67837.2979054935,5,"Niedersachsen","married",10.5,"none"
"Gymnasium",1984,"female",4,1,66491.0185958369,7,"Rheinland-Pfalz/Saarland","married",11.5,"none"
"Hauptschule",1985,"female",3,2,74114.29053852,5,"Nordrhein-Westfalen","married",10,"fulltime"
"Gymnasium",1986,"male",3,2,125798.703398252,5,"Bayern","married",12,"parttime"
"Realschule",1985,"female",2,2,77142.9953765182,3,"Baden Wuerttemberg","widowed",11.5,"parttime"
"Gymnasium",1984,"female",2,2,95700.9639686065,4,"Baden Wuerttemberg","married",14.5,"parttime"
