"trmgpa","term","sat","hsperc","female","black","frstsem","tothrs","crsgpa","season","ID"
2.20000004768372,0,780,82.9268264770508,0,0,0,28,2.86789989471436,0,2
1.60000002384186,1,780,82.9268264770508,0,0,0,43,2.88389992713928,1,2
2.79999995231628,0,960,17.2323760986328,0,0,0,91,2.85349988937378,1,5
2.59999990463257,1,960,17.2323760986328,0,0,0,106,2.74140000343323,0,5
1.28999996185303,0,790,61.3636360168457,0,1,1,0,2.41370010375977,1,6
0.25,1,790,61.3636360168457,0,1,0,12,2.59179997444153,0,6
2.5,0,820,67.9824523925781,0,0,0,30,2.61139988899231,1,8
1.60000002384186,1,820,67.9824523925781,0,0,0,42,2.70919990539551,0,8
2.1800000667572,0,1040,8.79120922088623,0,0,1,0,2.39829993247986,1,9
2.13000011444092,1,1040,8.79120922088623,0,0,0,17,2.56430006027222,1,9
2.5,0,780,21.7948722839355,0,0,0,59,2.89549994468689,1,11
2.32999992370605,1,780,21.7948722839355,0,0,0,71,2.75550007820129,0,11
1.75,0,830,27.5510196685791,0,1,0,62,2.94199991226196,1,12
1.39999997615814,1,830,27.5510196685791,0,1,0,74,2.63980007171631,1,12
1.75,0,980,29.6052627563477,0,1,0,35,2.40580010414124,1,14
2.10999989509583,1,980,29.6052627563477,0,1,0,47,2.83789992332458,0,14
2.75,0,1180,40.0313987731934,0,0,0,93,2.9096999168396,1,16
3,1,1180,40.0313987731934,0,0,0,105,2.57979989051819,1,16
2.5,0,700,68.75,0,0,0,26,3.12490010261536,1,17
1.60000002384186,1,700,68.75,0,0,0,38,2.94180011749268,1,17
2.63000011444092,0,940,43.8144340515137,1,0,1,0,2.68090009689331,1,20
2.63000011444092,1,940,43.8144340515137,1,0,0,17,2.74550008773804,0,20
2.05999994277954,0,960,71.5883636474609,0,1,1,0,2.92379999160767,1,21
1.33000004291534,1,960,71.5883636474609,0,1,0,15,2.519700050354,0,21
2.5,0,890,40.322582244873,0,0,0,25,2.62890005111694,1,23
3,1,890,40.322582244873,0,0,0,37,2.95479989051819,0,23
2.5,0,810,24.6696033477783,1,0,0,30,2.51049995422363,1,25
2.84999990463257,1,810,24.6696033477783,1,0,0,42,3.22270011901855,0,25
1.75,0,970,14.6643114089966,0,0,0,23,2.57710003852844,0,27
2,1,970,14.6643114089966,0,0,0,39,2.87630009651184,1,27
2.13000011444092,0,800,30.6451606750488,1,0,1,0,2.66479992866516,1,29
2.64000010490417,1,800,30.6451606750488,1,0,0,13,2.7441999912262,1,29
2.20000004768372,0,820,74.8091583251953,0,0,0,80,2.89790010452271,0,32
2,1,820,74.8091583251953,0,0,0,95,2.94919991493225,1,32
2.41000008583069,0,880,17.1990165710449,1,0,0,26,3.17199993133545,1,35
2.5,1,880,17.1990165710449,1,0,0,43,2.7853000164032,1,35
2.79999995231628,0,830,42,0,1,0,70,2.90470004081726,1,38
1.60000002384186,1,830,42,0,1,0,83,3.07329988479614,1,38
2,0,650,27.6699028015137,0,0,0,40,2.63150000572205,1,44
2.25,1,650,27.6699028015137,0,0,0,52,2.83640003204346,0,44
3.47000002861023,0,1180,7.67590618133545,0,0,0,69,2.92199993133545,1,46
3.11999988555908,1,1180,7.67590618133545,0,0,0,87,2.94569993019104,0,46
3.47000002861023,0,960,15.1162786483765,1,0,1,0,2.52020001411438,1,48
3.80999994277954,1,960,15.1162786483765,1,0,0,16,2.69869995117188,1,48
3.30999994277954,0,960,30,1,0,0,32,2.78920006752014,1,51
3.76999998092651,1,960,30,1,0,0,45,3.04550004005432,1,51
2,0,970,30,0,0,0,67,2.69749999046326,1,52
2.28999996185303,1,970,30,0,0,0,79,2.70219993591309,0,52
1.85000002384186,0,1070,22.5694446563721,0,0,0,62,2.94359993934631,1,53
2,1,1070,22.5694446563721,0,0,0,74,2.92379999160767,0,53
2.5,0,1100,32.3529396057129,0,0,0,59,2.88949990272522,1,55
2.07999992370605,1,1100,32.3529396057129,0,0,0,71,2.73309993743896,0,55
2.15000009536743,0,1110,57.8703689575195,0,0,0,52,2.74499988555908,1,56
2.69000005722046,1,1110,57.8703689575195,0,0,0,65,2.77999997138977,1,56
3.14000010490417,0,860,40.1459846496582,0,0,0,78,3.18549990653992,1,57
2.75,1,860,40.1459846496582,0,0,0,92,2.69199991226196,1,57
3.63000011444092,0,1110,41.6666679382324,1,0,0,29,3.03309988975525,1,58
3.69000005722046,1,1110,41.6666679382324,1,0,0,45,2.65939998626709,1,58
1.79999995231628,0,1050,42.9032249450684,0,0,1,0,2.38479995727539,1,62
1.23000001907349,1,1050,42.9032249450684,0,0,0,15,2.53900003433228,1,62
2.25,0,890,58.7239570617676,1,0,0,63,2.94970011711121,1,64
2.94000005722046,1,890,58.7239570617676,1,0,0,75,2.99810004234314,1,64
2.40000009536743,0,850,85.4748611450195,0,0,1,0,2.70770001411438,1,66
1.73000001907349,1,850,85.4748611450195,0,0,0,11,2.88809990882874,0,66
2.53999996185303,0,910,49.2227973937988,0,1,0,39,2.90269994735718,1,68
2.25,1,910,49.2227973937988,0,1,0,52,2.46099996566772,0,68
0.430000007152557,0,910,58.2593269348145,0,0,1,0,2.77360010147095,1,69
1.57000005245209,1,910,58.2593269348145,0,0,0,15,2.41969990730286,1,69
2.20000004768372,0,1090,17.1875,1,0,0,84,2.85989999771118,1,71
2.79999995231628,1,1090,17.1875,1,0,0,99,2.98070001602173,0,71
2.25,0,870,51.0822525024414,0,0,0,55,2.83179998397827,1,76
1.75,1,870,51.0822525024414,0,0,0,67,2.73510003089905,0,76
1.75,0,540,69.6707077026367,0,1,0,80,2.73709988594055,1,82
0.75,1,540,69.6707077026367,0,1,0,92,2.55900001525879,0,82
3.79999995231628,0,930,4.47019863128662,1,0,0,28,2.71989989280701,1,83
3,1,930,4.47019863128662,1,0,0,43,2.93370008468628,1,83
2.78999996185303,0,810,41.1538467407227,0,0,0,30,2.70840001106262,1,84
2.80999994277954,1,810,41.1538467407227,0,0,0,44,2.79299998283386,1,84
3.5,0,940,27.7227725982666,0,0,0,28,2.67670011520386,1,86
3.07999992370605,1,940,27.7227725982666,0,0,0,40,3.12409996986389,1,86
3,0,1010,26.9146614074707,0,0,0,80,2.63800001144409,0,87
3.40000009536743,1,1010,26.9146614074707,0,0,0,95,2.9054000377655,1,87
1.25,0,930,68.4027786254883,0,0,0,38,2.66680002212524,1,88
2.23000001907349,1,930,68.4027786254883,0,0,0,50,2.99160003662109,0,88
3,0,900,11.930926322937,1,0,0,86,3.00889992713928,1,91
2.59999990463257,1,900,11.930926322937,1,0,0,101,3.01430010795593,1,91
2.07999992370605,0,920,25.5886974334717,1,0,0,89,2.9400999546051,1,92
2.46000003814697,1,920,25.5886974334717,1,0,0,102,3.08470010757446,1,92
1.5,0,660,51.7928276062012,0,0,0,80,2.79760003089905,1,94
0.75,1,660,51.7928276062012,0,0,0,92,2.78299999237061,0,94
3.44000005722046,0,870,20,1,1,1,0,2.88459992408752,1,95
2.61999988555908,1,870,20,1,1,0,14,2.64829993247986,1,95
3,0,960,25,0,0,0,30,2.70090007781982,1,97
2.17000007629395,1,960,25,0,0,0,42,2.80259990692139,0,97
2.41000008583069,0,700,42.8571434020996,0,1,1,0,2.94039988517761,1,99
1.91999995708466,1,700,42.8571434020996,0,1,0,15,2.78419995307922,0,99
2.38000011444092,0,490,54.347827911377,0,1,0,121,3.12750005722046,1,100
0,1,490,54.347827911377,0,1,0,134,2.39730000495911,1,100
1.75,0,750,31.6279067993164,0,0,0,62,2.87520003318787,1,101
2.5,1,750,31.6279067993164,0,0,0,74,2.98580002784729,0,101
