"trmgpa","term","sat","hsperc","female","black","frstsem","tothrs","crsgpa","season","ID"
2.20000004768372,0,780,82.9268264770508,0,0,0,28,2.86789989471436,0,2
1.60000002384186,1,780,82.9268264770508,0,0,0,43,2.88389992713928,1,2
2,0,1080,9.74842739105225,0,0,1,0,2.51489996910095,1,4
2.73000001907349,1,1080,9.74842739105225,0,0,0,17,2.47639989852905,0,4
1.28999996185303,0,790,61.3636360168457,0,1,1,0,2.41370010375977,1,6
0.25,1,790,61.3636360168457,0,1,0,12,2.59179997444153,0,6
2.5,0,780,21.7948722839355,0,0,0,59,2.89549994468689,1,11
2.32999992370605,1,780,21.7948722839355,0,0,0,71,2.75550007820129,0,11
0.5,0,710,75.3333358764648,0,1,0,120,2.61980009078979,1,13
1.08000004291534,1,710,75.3333358764648,0,1,0,132,3.01749992370605,0,13
2.25,0,520,77.4891738891602,0,0,0,72,2.83459997177124,1,18
2,1,520,77.4891738891602,0,0,0,84,3.21810007095337,0,18
1.25,0,720,26.8551235198975,0,1,0,39,2.59759998321533,1,19
1.60000002384186,1,720,26.8551235198975,0,1,0,51,2.89630007743835,0,19
2.63000011444092,0,940,43.8144340515137,1,0,1,0,2.68090009689331,1,20
2.63000011444092,1,940,43.8144340515137,1,0,0,17,2.74550008773804,0,20
2.05999994277954,0,960,71.5883636474609,0,1,1,0,2.92379999160767,1,21
1.33000004291534,1,960,71.5883636474609,0,1,0,15,2.519700050354,0,21
2.5,0,890,40.322582244873,0,0,0,25,2.62890005111694,1,23
3,1,890,40.322582244873,0,0,0,37,2.95479989051819,0,23
2.13000011444092,0,800,30.6451606750488,1,0,1,0,2.66479992866516,1,29
2.64000010490417,1,800,30.6451606750488,1,0,0,13,2.7441999912262,1,29
2.55999994277954,0,680,37.1951217651367,1,0,0,33,2.89939999580383,1,30
2,1,680,37.1951217651367,1,0,0,49,2.48090004920959,1,30
2.71000003814697,0,850,6.84931516647339,1,0,1,0,2.83279991149902,1,31
3.0699999332428,1,850,6.84931516647339,1,0,0,15,2.72259998321533,1,31
2.32999992370605,0,1120,4.09836053848267,0,0,1,0,2.16829991340637,1,33
2.25,1,1120,4.09836053848267,0,0,0,12,2.50110006332397,1,33
2.41000008583069,0,880,17.1990165710449,1,0,0,26,3.17199993133545,1,35
2.5,1,880,17.1990165710449,1,0,0,43,2.7853000164032,1,35
0.5,0,590,70.2083358764648,0,1,0,37,2.54130005836487,1,39
1.75,1,590,70.2083358764648,0,1,0,49,2.68300008773804,0,39
1.21000003814697,0,500,71.9912490844727,0,0,1,0,2.86500000953674,1,40
1.62000000476837,1,500,71.9912490844727,0,0,0,14,2.88750004768372,1,40
1,0,570,57.7160491943359,0,1,0,67,2.74550008773804,1,42
0.75,1,570,57.7160491943359,0,1,0,79,2.62829995155334,0,42
2,0,770,81.6872406005859,0,0,0,16,2.89869999885559,1,47
2,1,770,81.6872406005859,0,0,0,25,3.0706000328064,0,47
2,0,720,53.4883728027344,1,0,1,0,2.67840003967285,0,49
2.23000001907349,1,720,53.4883728027344,1,0,0,16,2.73740005493164,1,49
3.30999994277954,0,960,30,1,0,0,32,2.78920006752014,1,51
3.76999998092651,1,960,30,1,0,0,45,3.04550004005432,1,51
2.32999992370605,0,940,17.9282875061035,0,0,0,32,2.82480001449585,0,54
2.13000011444092,1,940,17.9282875061035,0,0,0,50,2.86509990692139,1,54
3.14000010490417,0,860,40.1459846496582,0,0,0,78,3.18549990653992,1,57
2.75,1,860,40.1459846496582,0,0,0,92,2.69199991226196,1,57
3.63000011444092,0,1110,41.6666679382324,1,0,0,29,3.03309988975525,1,58
3.69000005722046,1,1110,41.6666679382324,1,0,0,45,2.65939998626709,1,58
1.26999998092651,0,750,54.1666679382324,1,0,1,0,2.4407000541687,1,60
2.75,1,750,54.1666679382324,1,0,0,12,3.03320002555847,1,60
2,0,840,66.6666641235352,1,0,1,0,2.50650000572205,1,61
2.30999994277954,1,840,66.6666641235352,1,0,0,16,2.8850998878479,1,61
1.79999995231628,0,1050,42.9032249450684,0,0,1,0,2.38479995727539,1,62
1.23000001907349,1,1050,42.9032249450684,0,0,0,15,2.53900003433228,1,62
2.25,0,890,58.7239570617676,1,0,0,63,2.94970011711121,1,64
2.94000005722046,1,890,58.7239570617676,1,0,0,75,2.99810004234314,1,64
2.53999996185303,0,910,49.2227973937988,0,1,0,39,2.90269994735718,1,68
2.25,1,910,49.2227973937988,0,1,0,52,2.46099996566772,0,68
0.430000007152557,0,910,58.2593269348145,0,0,1,0,2.77360010147095,1,69
1.57000005245209,1,910,58.2593269348145,0,0,0,15,2.41969990730286,1,69
1.5,0,670,22.0216598510742,0,1,0,111,2.64529991149902,1,75
0,1,670,22.0216598510742,0,1,0,123,2.51110005378723,0,75
1.33000004291534,0,850,11.22194480896,0,0,0,52,2.67989993095398,1,77
1.63999998569489,1,850,11.22194480896,0,0,0,61,2.77620005607605,0,77
1.75,0,540,69.6707077026367,0,1,0,80,2.73709988594055,1,82
0.75,1,540,69.6707077026367,0,1,0,92,2.55900001525879,0,82
3.79999995231628,0,930,4.47019863128662,1,0,0,28,2.71989989280701,1,83
3,1,930,4.47019863128662,1,0,0,43,2.93370008468628,1,83
3.5,0,940,27.7227725982666,0,0,0,28,2.67670011520386,1,86
3.07999992370605,1,940,27.7227725982666,0,0,0,40,3.12409996986389,1,86
2.07999992370605,0,920,25.5886974334717,1,0,0,89,2.9400999546051,1,92
2.46000003814697,1,920,25.5886974334717,1,0,0,102,3.08470010757446,1,92
1.5,0,660,51.7928276062012,0,0,0,80,2.79760003089905,1,94
0.75,1,660,51.7928276062012,0,0,0,92,2.78299999237061,0,94
2.78999996185303,0,1100,79.6511611938477,0,0,0,35,2.86719989776611,1,96
3.25,1,1100,79.6511611938477,0,0,0,49,2.71979999542236,0,96
2,0,980,22.1052627563477,0,0,1,0,2.32019996643066,1,102
1.5,1,980,22.1052627563477,0,0,0,14,2.74519991874695,0,102
2.15000009536743,0,680,14.2857141494751,1,1,0,94,2.82940006256104,1,104
2.63000011444092,1,680,14.2857141494751,1,1,0,107,2.79719996452332,1,104
3.14000010490417,0,1220,30,0,0,0,28,2.94519996643066,1,105
3.15000009536743,1,1220,30,0,0,0,42,2.99469995498657,0,105
3.59999990463257,0,1100,10,1,0,0,29,2.5385000705719,1,106
3.38000011444092,1,1100,10,1,0,0,44,2.66420006752014,1,106
3,0,1100,60,0,0,0,61,2.87520003318787,1,107
2.25999999046326,1,1100,60,0,0,0,70,2.65079998970032,1,107
1.5,0,830,61.0503273010254,0,0,0,77,2.70609998703003,1,109
1.13999998569489,1,830,61.0503273010254,0,0,0,89,2.88159990310669,0,109
2.38000011444092,0,820,16.326530456543,0,0,0,104,2.9293999671936,1,110
2,1,820,16.326530456543,0,0,0,117,2.8283998966217,0,110
2.40000009536743,0,580,16.6666660308838,0,1,0,106,2.83680009841919,1,111
1.44000005722046,1,580,16.6666660308838,0,1,0,121,2.7393000125885,0,111
2,0,740,13.1147537231445,0,0,1,0,2.6570999622345,0,112
2.5,1,740,13.1147537231445,0,0,0,14,3.03760004043579,1,112
0.330000013113022,0,670,76.315788269043,0,1,0,70,2.38930010795593,1,113
1.33000004291534,1,670,76.315788269043,0,1,0,82,2.80949997901917,0,113
2,0,720,70,0,0,0,39,2.68600010871887,1,114
2.25,1,720,70,0,0,0,51,3.26259994506836,0,114
1,0,690,40.1869163513184,0,1,0,36,2.67670011520386,1,115
2.25,1,690,40.1869163513184,0,1,0,51,2.59730005264282,0,115
