"trmgpa","term","sat","hsperc","female","black","frstsem","tothrs","crsgpa","season","ID"
2.20000004768372,0,780,82.9268264770508,0,0,0,28,2.86789989471436,0,2
1.60000002384186,1,780,82.9268264770508,0,0,0,43,2.88389992713928,1,2
2.5,0,780,21.7948722839355,0,0,0,59,2.89549994468689,1,11
2.32999992370605,1,780,21.7948722839355,0,0,0,71,2.75550007820129,0,11
1.75,0,980,29.6052627563477,0,1,0,35,2.40580010414124,1,14
2.10999989509583,1,980,29.6052627563477,0,1,0,47,2.83789992332458,0,14
2.75,0,1180,40.0313987731934,0,0,0,93,2.9096999168396,1,16
3,1,1180,40.0313987731934,0,0,0,105,2.57979989051819,1,16
1.25,0,720,26.8551235198975,0,1,0,39,2.59759998321533,1,19
1.60000002384186,1,720,26.8551235198975,0,1,0,51,2.89630007743835,0,19
2.63000011444092,0,940,43.8144340515137,1,0,1,0,2.68090009689331,1,20
2.63000011444092,1,940,43.8144340515137,1,0,0,17,2.74550008773804,0,20
2.05999994277954,0,960,71.5883636474609,0,1,1,0,2.92379999160767,1,21
1.33000004291534,1,960,71.5883636474609,0,1,0,15,2.519700050354,0,21
2.07999992370605,0,870,69.8113174438477,0,0,0,27,2.84279990196228,1,22
1.28999996185303,1,870,69.8113174438477,0,0,0,40,2.84710001945496,1,22
2.5,0,890,40.322582244873,0,0,0,25,2.62890005111694,1,23
3,1,890,40.322582244873,0,0,0,37,2.95479989051819,0,23
2,0,840,13.7931032180786,0,0,0,85,2.7163999080658,0,24
2.28999996185303,1,840,13.7931032180786,0,0,0,100,2.644700050354,1,24
2.32999992370605,0,820,60.2451820373535,0,0,0,31,2.79780006408691,1,26
3,1,820,60.2451820373535,0,0,0,40,2.8461000919342,0,26
1.75,0,970,14.6643114089966,0,0,0,23,2.57710003852844,0,27
2,1,970,14.6643114089966,0,0,0,39,2.87630009651184,1,27
2.8199999332428,0,790,12.0603017807007,0,0,1,0,2.70250010490417,1,28
1.75,1,790,12.0603017807007,0,0,0,17,2.63709998130798,0,28
2.13000011444092,0,800,30.6451606750488,1,0,1,0,2.66479992866516,1,29
2.64000010490417,1,800,30.6451606750488,1,0,0,13,2.7441999912262,1,29
2.32999992370605,0,1120,4.09836053848267,0,0,1,0,2.16829991340637,1,33
2.25,1,1120,4.09836053848267,0,0,0,12,2.50110006332397,1,33
1.42999994754791,0,450,38.9830513000488,0,1,0,1,2.91880011558533,1,34
1.78999996185303,1,450,38.9830513000488,0,1,0,13,2.70770001411438,0,34
2.41000008583069,0,880,17.1990165710449,1,0,0,26,3.17199993133545,1,35
2.5,1,880,17.1990165710449,1,0,0,43,2.7853000164032,1,35
1.86000001430511,0,920,61.0738258361816,0,0,1,0,2.33730006217957,0,37
2.84999990463257,1,920,61.0738258361816,0,0,0,12,2.79250001907349,1,37
2.79999995231628,0,830,42,0,1,0,70,2.90470004081726,1,38
1.60000002384186,1,830,42,0,1,0,83,3.07329988479614,1,38
0.5,0,590,70.2083358764648,0,1,0,37,2.54130005836487,1,39
1.75,1,590,70.2083358764648,0,1,0,49,2.68300008773804,0,39
1.21000003814697,0,500,71.9912490844727,0,0,1,0,2.86500000953674,1,40
1.62000000476837,1,500,71.9912490844727,0,0,0,14,2.88750004768372,1,40
2,0,650,27.6699028015137,0,0,0,40,2.63150000572205,1,44
2.25,1,650,27.6699028015137,0,0,0,52,2.83640003204346,0,44
2,0,770,81.6872406005859,0,0,0,16,2.89869999885559,1,47
2,1,770,81.6872406005859,0,0,0,25,3.0706000328064,0,47
3.47000002861023,0,960,15.1162786483765,1,0,1,0,2.52020001411438,1,48
3.80999994277954,1,960,15.1162786483765,1,0,0,16,2.69869995117188,1,48
2,0,970,30,0,0,0,67,2.69749999046326,1,52
2.28999996185303,1,970,30,0,0,0,79,2.70219993591309,0,52
2.5,0,1100,32.3529396057129,0,0,0,59,2.88949990272522,1,55
2.07999992370605,1,1100,32.3529396057129,0,0,0,71,2.73309993743896,0,55
3.14000010490417,0,860,40.1459846496582,0,0,0,78,3.18549990653992,1,57
2.75,1,860,40.1459846496582,0,0,0,92,2.69199991226196,1,57
3.63000011444092,0,1110,41.6666679382324,1,0,0,29,3.03309988975525,1,58
3.69000005722046,1,1110,41.6666679382324,1,0,0,45,2.65939998626709,1,58
1.26999998092651,0,750,54.1666679382324,1,0,1,0,2.4407000541687,1,60
2.75,1,750,54.1666679382324,1,0,0,12,3.03320002555847,1,60
1.79999995231628,0,1050,42.9032249450684,0,0,1,0,2.38479995727539,1,62
1.23000001907349,1,1050,42.9032249450684,0,0,0,15,2.53900003433228,1,62
2.53999996185303,0,910,49.2227973937988,0,1,0,39,2.90269994735718,1,68
2.25,1,910,49.2227973937988,0,1,0,52,2.46099996566772,0,68
3.32999992370605,0,1170,27.021276473999,0,0,0,55,2.69939994812012,0,72
3.32999992370605,1,1170,27.021276473999,0,0,0,73,2.76270008087158,1,72
1.33000004291534,0,850,11.22194480896,0,0,0,52,2.67989993095398,1,77
1.63999998569489,1,850,11.22194480896,0,0,0,61,2.77620005607605,0,77
1.57000005245209,0,790,47.8908195495605,0,0,0,57,2.65140008926392,0,78
2.75,1,790,47.8908195495605,0,0,0,71,3.00239992141724,1,78
2.5,0,940,23.2000007629395,0,0,0,65,3.14229989051819,1,80
2.38000011444092,1,940,23.2000007629395,0,0,0,77,3.09540009498596,0,80
1.60000002384186,0,850,46.2053565979004,1,0,1,0,2.67869997024536,0,81
2.23000001907349,1,850,46.2053565979004,1,0,0,14,2.79889988899231,1,81
3.79999995231628,0,930,4.47019863128662,1,0,0,28,2.71989989280701,1,83
3,1,930,4.47019863128662,1,0,0,43,2.93370008468628,1,83
3.5,0,940,27.7227725982666,0,0,0,28,2.67670011520386,1,86
3.07999992370605,1,940,27.7227725982666,0,0,0,40,3.12409996986389,1,86
3,0,1010,26.9146614074707,0,0,0,80,2.63800001144409,0,87
3.40000009536743,1,1010,26.9146614074707,0,0,0,95,2.9054000377655,1,87
3,0,900,11.930926322937,1,0,0,86,3.00889992713928,1,91
2.59999990463257,1,900,11.930926322937,1,0,0,101,3.01430010795593,1,91
1.42999994754791,0,1020,48.4848480224609,0,0,1,0,2.31180000305176,1,93
0.75,1,1020,48.4848480224609,0,0,0,12,2.88089990615845,0,93
2.78999996185303,0,1100,79.6511611938477,0,0,0,35,2.86719989776611,1,96
3.25,1,1100,79.6511611938477,0,0,0,49,2.71979999542236,0,96
2,0,540,62.9166679382324,0,1,0,100,2.64269995689392,1,98
1.25,1,540,62.9166679382324,0,1,0,112,2.5511999130249,0,98
1.75,0,750,31.6279067993164,0,0,0,62,2.87520003318787,1,101
2.5,1,750,31.6279067993164,0,0,0,74,2.98580002784729,0,101
2.20000004768372,0,870,22.1854305267334,0,1,0,93,2.7146999835968,1,103
2.67000007629395,1,870,22.1854305267334,0,1,0,108,2.89759993553162,0,103
3.14000010490417,0,1220,30,0,0,0,28,2.94519996643066,1,105
3.15000009536743,1,1220,30,0,0,0,42,2.99469995498657,0,105
3.59999990463257,0,1100,10,1,0,0,29,2.5385000705719,1,106
3.38000011444092,1,1100,10,1,0,0,44,2.66420006752014,1,106
2.38000011444092,0,820,16.326530456543,0,0,0,104,2.9293999671936,1,110
2,1,820,16.326530456543,0,0,0,117,2.8283998966217,0,110
0.330000013113022,0,670,76.315788269043,0,1,0,70,2.38930010795593,1,113
1.33000004291534,1,670,76.315788269043,0,1,0,82,2.80949997901917,0,113
1,0,690,40.1869163513184,0,1,0,36,2.67670011520386,1,115
