x1,x2,x3,y
-0.195365770719945,-1.12329225665084,-0.51026936182061,-0.31767943023562
0.798912816215307,1.71233139485188,3.12836247111181,-2.51653360421898
-0.90183615218848,0.949326634097562,0.856379645781034,2.44387004443334
-0.254825679119676,1.77524828331301,-0.197974655142429,1.27953658650053
0.819178767967969,-0.674445611235282,0.00278908760970298,-1.09351967584468
-0.189183621667325,-0.380596465506428,-0.596033133965098,0.557123310032211
-0.00557529367506504,-1.86202703289246,-0.606164301816101,-1.73274281996461
-0.461730198003352,-0.599977691732332,-0.453223758909954,0.912366403840427
0.95985804265365,-1.27867399717733,2.39983436935761,-0.322975556470574
0.567336106672883,0.912762635218938,-0.0712205084781297,-1.08908091913881
-0.896173901390284,-1.35957444479916,2.35624602800085,1.80584001809723
0.20798624958843,1.10488136488492,-0.500992457194493,0.651025048746529
-0.293446064461023,-0.640161177105783,-0.535955260570376,0.180522414546107
-0.111168635077775,-0.275434835231779,-0.604508315470282,0.737366247093487
0.514614917337894,0.661812702089841,-0.374895307458053,-1.82546720095657
-0.823517739307135,-1.14709213647134,1.17447617789412,2.17176789590917
-0.489534100051969,0.304289274265237,-0.562097569012568,0.661607313242685
0.1629095999524,-0.64190376563908,-0.584556131336931,0.203480433073851
-0.486598091199994,0.115300370167552,-0.600097516843088,0.878079763025947
-0.367377661168575,1.50590631927755,0.00443264093625671,-0.253289480157889
-0.213225941639394,0.319022527754797,-0.597144972779453,0.723273645441701
0.321402546949685,-0.0772532226828656,-0.605149058853375,-0.599255188902833
0.224849373102188,-2.96945694081764,0.283279668145665,0.752620436428454
0.816882948856801,1.04202180686715,0.839591180172207,-2.02126370570821
-0.439350290223956,-1.01350186283462,-0.210687523541591,2.56557746049546
-0.767040548380464,0.565338958944107,-0.231112142701738,2.35930097836263
0.978553501423448,0.18857497403353,-0.538424062580972,-1.92884619676544
0.35591629659757,-1.20840914072385,-0.237223384897016,-1.73311096402151
-0.817345107439905,0.535524755528822,-0.224033678079665,1.81587642519325
0.350301866885275,-1.342781894518,-0.164827201655667,-1.95423133929674
0.169038249179721,-0.156447560312417,-0.604983673326503,-0.170717715283024
0.0609365496784449,-1.34885807410716,-0.592896755206908,0.61141437239151
0.774465008638799,-0.451208003901975,-0.36268620492743,-2.61207902033146
0.0195549922063947,-0.723958990099829,-0.60597940682547,0.648424948043716
0.629954452160746,-0.980898254106193,0.15561610172746,-1.9369063917985
0.787948390934616,1.50876816597719,2.21412477340847,-1.9233433356613
-0.759483433328569,-0.800314707168546,0.130920867432535,1.17270937180906
-0.506670790258795,1.07626234229905,-0.0129429554247651,2.26583788087261
-0.56368799181655,1.55329744141901,0.923555667932236,-0.578876448762697
0.705258869100362,0.586387960221707,-0.265065950100416,-0.877118092142241
0.569146448746324,0.52216975878167,-0.430117795595321,-0.646082473981909
-0.166126244701445,0.0440059389281927,-0.606272722659223,0.333979362256172
-0.981236896943301,-1.34816469898849,2.88598714184298,2.55107417548448
-0.532557650469244,-0.72634518725019,-0.307768548092846,1.53189834242816
0.998087112326175,1.73726336628814,5.39366402917803,-1.34648601958859
-0.892363751772791,0.662737034972606,0.0916159167867921,3.30379585815825
-0.325813375413418,-0.363254000014298,-0.578425324508449,1.65204391861941
-0.651142626069486,1.15913106964581,0.530471548640104,2.20467520840439
-0.277671421412379,-1.59863004039136,-0.213151337958718,1.41117206416566
0.143803486600518,-0.0667382490688576,-0.606195566327311,-0.280983137038854
0.753397567663342,1.11050769704567,0.790560600583539,-0.754062218159878
-0.144888545386493,0.165106706667838,-0.605237332359645,0.157439670343857
-0.538508866447955,0.704619726504206,-0.319049040053085,1.3056449230357
-0.0686906762421131,1.00846558849194,-0.59680294235438,-0.636635589640154
-0.442022343166173,-0.15130029448631,-0.597453434509622,0.745128311354155
0.728260325733572,0.919482771042114,0.288463254626232,-2.26847551498146
0.140361514873803,0.0805288435495804,-0.606124410934795,-0.403924731488223
0.341125117149204,-2.18176295955008,0.499044132714479,-6.25770380828538
0.20383173506707,0.471734458936321,-0.587928163259082,-0.900635677994219
-0.152001281268895,-1.54770327861531,-0.495931831389137,-0.108043979078787
-0.279891799669713,-0.332768989823647,-0.589067180311645,0.860600889335622
0.329908569343388,0.540739670339965,-0.542868250110017,-0.366887757246373
0.520545086357743,0.325875310941985,-0.548953745409199,-1.14276466801557
0.461966597475111,1.07815644648316,-0.111304498492116,-1.58985289279348
-0.0224540457129478,0.0187549333818187,-0.606379024728406,0.0653658365691424
-0.076835838612169,-0.265738309801872,-0.60554738084315,0.739496706741987
0.308856464922428,0.013354063817207,-0.606345429690589,-0.536145452000915
-0.888298742473125,0.662708255738108,0.0852111380178269,0.115107154879767
-0.981690716464072,0.802612798074051,0.632553282616995,1.5065489565524
-0.772279667668045,0.844877439911336,0.243236856035851,2.38519180616978
0.242113042157143,-0.638698802018574,-0.558657806187745,-0.476986637385525
-0.234297126531601,-0.956658405936439,-0.506117951636267,-1.8028838196483
-0.0796582261100411,2.72455001630525,-0.512377397889628,0.415243344946896
0.266853314824402,0.666499392753003,-0.543250090373891,-0.580204021312283
0.396212809719145,0.684846656641443,-0.459442815451832,-0.536625250789068
0.536560972686857,-1.50757113430632,0.699430533891857,-6.10218995778243
-0.193725160788745,-0.943206750541545,-0.539749037967237,-0.369871587840732
-0.752090353053063,-0.344535425950489,-0.472382717588492,1.55191995057163
0.365934678819031,-1.56360781430489,0.0469752536652671,-2.61955848528768
0.493718556594104,-0.681732873423305,-0.380293442750699,-0.72991437034426
-0.93923525325954,0.301651211105451,-0.446185805043278,2.12641843614868
-0.569900988601148,-1.79755061015833,1.48796091053092,2.29107976675781
-0.763135505374521,-0.701357583310428,-0.0346789906293909,1.1748466204952
-0.316984569188207,-0.257488469459934,-0.593084695627242,0.710020315021479
0.0459749395959079,-0.315116520261675,-0.60596051675585,0.0254160230016466
0.850245208479464,0.464454091006493,-0.295164648408464,-1.29229093137379
0.0217175032012165,0.318410678590523,-0.606283949465517,0.126015517705103
-0.948653167113662,0.379157320925644,-0.348189040157458,1.9632651979292
-0.549412070773542,0.37051458856423,-0.523681724245189,1.21569792046497
0.971432565245777,0.0234303742138086,-0.605345499113378,-1.75107482375231
0.97310750419274,-1.33754344329217,2.7744527737299,-0.517793563902339
0.280509792733938,-0.906731160941218,-0.477275494094214,-1.98104255136469
-0.591997298877686,0.127928724493319,-0.594933167239604,0.923309338422521
-0.750103889964521,-0.243732532129835,-0.539674744093584,0.745480055514566
-0.123640096746385,-1.32617567752449,-0.55272477851093,-0.672034213665178
-0.936334711033851,0.352510727414835,-0.388962580567468,2.11471773492899
0.567376464605331,0.630996265422801,-0.350590072145518,0.244606764235546
-0.536383420694619,-2.29754510360955,2.42447420016989,2.52970353434219
-0.65011851163581,-1.26643878482843,0.746439460920264,2.0167070134103
0.405613773502409,1.17517544031917,-0.15294235861095,-1.50793151402935
-0.868572775740176,-0.476518426495688,-0.264511736340379,0.949510162632372
-0.871124149765819,-1.07654738393418,1.14876392012246,0.485158722551983
0.941706731915474,-0.00788868881480771,-0.606269243188804,-1.69216719971322
-0.218324625398964,0.748522127080963,-0.553082606597226,0.443169608875107
-0.945089643355459,1.54217973733971,3.63299886242223,0.641827710824043
-0.726491298526525,0.952557825397492,0.349338488705147,1.95891035836117
0.205902435351163,0.303528465647393,-0.598584524511057,-0.265888117741919
0.320082291495055,-1.39723178382158,-0.207219960658768,-1.27436112655554
0.319006565958261,1.1585805903725,-0.333771806993051,-0.543219070889279
-0.640784355811775,0.63915910627504,-0.271623713599021,0.972407812842627
0.496837267186493,0.803942760365063,-0.287985463683839,-0.935542817470555
-0.410502118058503,-0.286632516829213,-0.578750205262176,0.45516660671816
0.975713375490159,-0.664667537434243,0.232963918477155,-1.50023860068166
0.538492897991091,-1.91843152503813,1.52342020496635,5.39202580675294
0.00951146427541971,0.211067714231101,-0.60637133552947,0.220156430210299
0.25949745811522,-0.650024596009233,-0.549597210768633,-0.120942650549238
0.223226273432374,3.09518822253446,0.346309114610283,-3.28870799025321
0.0877592349424958,-1.39957718062709,-0.576272513591807,0.631500315812629
-0.719469699077308,-0.687642280244406,-0.117911136995683,0.656124289171756
-0.747529563028365,0.187362865362631,-0.567231344598729,1.21926108159009
-0.974758626427501,0.565561777260824,0.000134088985716301,1.82360709496507
0.287265704479069,0.46460509438834,-0.57083084681873,-0.0569194328265391
-0.44390921248123,0.159769131324212,-0.59634107711531,0.854478716036262
-0.0830039982683957,-1.45125442791813,-0.577421195264367,0.418077366470394
-0.290850989986211,0.587322030406129,-0.548144945982544,0.248289675404372
0.920196101535112,-0.796747792295648,0.466346329312065,0.0153775647867513
0.958919122349471,1.19818408526208,2.02811469039298,-2.13153094227211
0.92416268074885,0.1587036163461,-0.56344979533163,-1.55834357738806
-0.522735797800124,0.300553762908521,-0.557119311779994,1.16287536347773
-0.666371702682227,0.889051728325262,0.0940644728148028,3.7570717939114
-0.675838233437389,1.83907287007698,2.47659249453466,1.17403764421365
-0.268221323844045,0.464901420778433,-0.57534846781866,-0.445475335249885
0.221929458901286,-1.78012499319902,-0.294908765920178,2.71340342212234
-0.0995430760085583,-0.652921027323872,-0.59794933938573,0.756981502844497
0.00383503502234817,-0.44883407385725,-0.60637346580467,-0.834004161001041
-0.0604300298728049,2.28215455601303,-0.568423251116587,1.13917490856429
0.505297538824379,0.0535463103526385,-0.604918414225479,-0.831718983634627
0.269529008306563,0.119109981030788,-0.604322571795735,-0.524668315984437
0.765298827085644,-0.409908140864852,-0.409988480766077,-1.18385136073579
-0.527259487193078,-1.51825180620541,0.672479408321941,1.4510099470326
-0.384257378987968,0.939427837173914,-0.346329020961161,-0.336610075412878
0.402530542109162,2.73631133741748,1.81473255945818,-6.87297745662134
-0.334500958677381,0.262364947963814,-0.591008718082142,0.544494560255293
