X,district,school,county,grades,students,teachers,calworks,lunch,computer,expenditure,income,english,read,math,testscore,str
265,70730,Harmony Union Elementary,Sonoma,KK-08,564,27.4300003051758,6.89659976959229,21.3792991638184,46,4905.22119140625,18.3689994812012,4.43262434005737,672.400024414062,650.799987792969,661.600006103516,20.5614288634761
334,69385,Cambrian Elementary,Santa Clara,KK-08,2801,139.300003051758,5.03389978408813,23.0988998413086,615,5205.94189453125,20.5459995269775,2.0706889629364,673.299987792969,665.400024414062,669.350006103516,20.1076808229449
292,62679,Arcata Elementary,Humboldt,KK-08,966,47.9599990844727,20.9580993652344,47.3054008483887,114,5318.24072265625,11.8339996337891,0.621118009090424,674,654.599975585938,664.299987792969,20.1417852051784
382,70623,Bennett Valley Union Elementary,Sonoma,KK-06,945,46,4.2399001121521,10.65149974823,216,5088.7080078125,19.3465003967285,2.53968262672424,685.700012207031,674.400024414062,680.050018310547,20.5434782608696
149,72512,Ocean View Elementary,Ventura,KK-08,2440,121.23999786377,7.27589988708496,47.029899597168,116,5467.673828125,9.85400009155273,48.5245895385742,645.5,646,645.75,20.1253715192381
89,63503,Greenfield Union Elementary,Kern,KK-08,6195,306.75,21.0433006286621,68.5718994140625,1261,4825.72265625,8.92033290863037,13.5593223571777,636.200012207031,637.700012207031,636.950012207031,20.1955990220049
113,65177,Alview-Dairyland Union Elementary,Madera,KK-08,342,18.2000007629395,11.3959999084473,68.0912017822266,98,5490.65478515625,10.4720001220703,16.0818710327148,637.700012207031,643.299987792969,640.5,18.791208003486
230,68874,Brisbane Elementary,San Mateo,KK-08,649,35.125,3.85209989547729,19.5685997009277,155,5671.6572265625,17.7803344726562,6.93374443054199,658.700012207031,654.400024414062,656.550018310547,18.4768683274021
376,68080,Encinitas Union Elementary,San Diego,KK-06,5259,262.230010986328,2.39590001106262,19.091100692749,701,5281.708984375,23.8060989379883,15.0598974227905,679,678.599975585938,678.799987792969,20.0549127852273
228,70094,Pacheco Union Elementary,Shasta,KK-08,859,42.8400001525879,16.414400100708,40.1629981994629,118,5730.34912109375,12.6660003662109,0.116414435207844,654.099975585938,658.700012207031,656.399993896484,20.0513538034642
