X,district,school,county,grades,students,teachers,calworks,lunch,computer,expenditure,income,english,read,math,testscore,str
159,72231,Tulare City Elementary,Tulare,KK-08,7210,360.350006103516,26.6268005371094,68.8579025268555,800,5158.7919921875,10.0979995727539,15.1872396469116,642.5,651.599975585938,647.049987792969,20.0083249004547
47,69369,Alum Rock Union Elementary,Santa Clara,KK-08,16244,766.650024414062,17.4531002044678,69.7398986816406,1423,5645.49560546875,12.5815773010254,49.8645668029785,629.5,631.200012207031,630.350006103516,21.1882860271413
122,71910,Exeter Union Elementary,Tulare,KK-08,1987,103.370002746582,15.2812004089355,54.6540985107422,283,4757.025390625,11.1829996109009,15.3497743606567,637,647.400024414062,642.200012207031,19.2222109626064
63,66423,Anaheim Elementary,Orange,KK-06,20927,953.5,10.9113998413086,82.3926010131836,1048,4969.1806640625,13.4006252288818,58.2166557312012,629.599975585938,636.700012207031,633.149993896484,21.9475616151023
171,71001,West Side Union Elementary,Sonoma,KK-06,150,8.25,3.22580003738403,23.2257995605469,16,5132.78857421875,18.326000213623,14,655.200012207031,643.400024414062,649.300018310547,18.1818181818182
195,71431,Pleasant Grove Joint Union Elementary,Sutter,KK-08,170,7.5,10.5881996154785,32.3529014587402,41,4145.8359375,11.9119997024536,1.76470601558685,660.299987792969,644.5,652.399993896484,22.6666666666667
156,66456,Buena Park Elementary,Orange,KK-08,5620,267,10.3094997406006,55.0938987731934,316,5002.8388671875,15.0513753890991,36.1743774414062,644,649.400024414062,646.700012207031,21.0486891385768
99,63198,Meadows Union Elementary,Imperial,KK-08,500,22.4300003051758,18.7999992370605,83,70,5221.4609375,10.2639999389648,39.3999977111816,630.400024414062,646.200012207031,638.300018310547,22.2915734818168
358,70979,Two Rock Union Elementary,Sonoma,KK-06,189,11.6000003814697,2.07249999046326,32.1244010925293,50,6905.869140625,17.7089996337891,14.2857151031494,679.099975585938,667,673.049987792969,16.293102912472
42,65680,El Nido Elementary,Merced,KK-08,184,9,22.282600402832,85.8695983886719,40,5090.044921875,8.17800045013428,45.1086959838867,621.599975585938,635.200012207031,628.399993896484,20.4444444444444
109,63792,Standard Elementary,Kern,KK-08,2621,136.830001831055,25.8297996520996,64.0977020263672,397,5718.55126953125,13.3900003433228,2.02212882041931,641.400024414062,638.299987792969,639.850006103516,19.1551557767
65,63875,Armona Union Elementary,Kings,KK-08,957,50,27.1681995391846,82.1316986083984,149,5306.1328125,9.08199977874756,17.6593532562256,634.700012207031,633.099975585938,633.899993896484,19.14
94,61382,Bangor Union Elementary,Butte,KK-08,146,8,25.3425006866455,54.1096000671387,34,6231.6015625,7.10500001907349,0,646.099975585938,629.799987792969,637.949981689453,18.25
252,63255,Bishop Union Elementary,Inyo,KK-08,1510,73.3000030517578,10.2597999572754,37.1086006164551,141,5189.6279296875,13.5223331451416,8.74172115325928,662.799987792969,656,659.399993896484,20.6002719936284
58,67421,Robla Elementary,Sacramento,KK-06,2253,112.650001525879,43.4976005554199,84.5539016723633,196,5526.23681640625,8.86499977111816,33.288948059082,637.5,627,632.25,19.9999997290938
44,63404,Delano Union Elementary,Kern,KK-08,6219,268,21.4986000061035,100,571,4793.3701171875,7.5,52.2431259155273,621.099975585938,636.200012207031,628.649993896484,23.205223880597
178,72405,Summerville Elementary,Tuolumne,KK-08,474,26.3400001525879,21.9958992004395,54.9897994995117,61,5634.73095703125,10.5209999084473,0,653.599975585938,647.700012207031,650.649993896484,17.9954440870962
348,66845,Loomis Union Elementary,Placer,KK-08,1862,89.0899963378906,2.82969999313354,21.0891990661621,231,4632.068359375,21.5659999847412,0.268528461456299,673.099975585938,670.700012207031,671.899993896484,20.9002141266009
283,65185,Bass Lake Joint Elementary,Madera,KK-08,1202,62.2999992370605,12.0768995285034,35.8461990356445,190,5556.041015625,14.4833326339722,0,664.299987792969,662.599975585938,663.449981689453,19.2937402041727
387,65334,Kentfield Elementary,Marin,KK-08,1091,62.060001373291,0.536700010299683,0.536700010299683,113,6489.9287109375,41.0929985046387,1.37488543987274,689.799987792969,674,681.899993896484,17.5797611320959
143,72462,Hueneme Elementary,Ventura,KK-08,8416,391.420013427734,12.3990001678467,71.9121017456055,1333,5065.9111328125,12.6698999404907,43.75,642.900024414062,647.299987792969,645.100006103516,21.5012000186184
