X,district,school,county,grades,students,teachers,calworks,lunch,computer,expenditure,income,english,read,math,testscore,str
197,63784,South Fork Union Elementary,Kern,KK-08,382,22,29.2383003234863,59.2137985229492,75,5247.01806640625,11.5539999008179,0,653.099975585938,651.900024414062,652.5,17.3636363636364
189,63172,Magnolia Union Elementary,Imperial,KK-08,108,5,3.66969990730286,32.1100997924805,25,4432.47802734375,9.66499996185303,4.62962961196899,648.200012207031,655.799987792969,652,21.6
382,70623,Bennett Valley Union Elementary,Sonoma,KK-06,945,46,4.2399001121521,10.65149974823,216,5088.7080078125,19.3465003967285,2.53968262672424,685.700012207031,674.400024414062,680.050018310547,20.5434782608696
394,69757,Happy Valley Elementary,Santa Cruz,KK-06,141,6.90999984741211,10.0719003677368,9.35249996185303,44,6060.2568359375,20.0890007019043,0,680.400024414062,688.200012207031,684.300018310547,20.405210291402
29,72199,Terra Bella Union Elementary,Tulare,KK-08,847,44,16.2928009033203,90.2006988525391,67,5139.16455078125,8.93400001525879,55.962215423584,620.099975585938,627.099975585938,623.599975585938,19.25
54,69120,Santa Maria-Bonita Elementary,Santa Barbara,KK-08,10625,521.469970703125,7.49749994277954,77.5255966186523,896,5615.44189453125,12.3017997741699,50.3905906677246,629.599975585938,634.200012207031,631.899993896484,20.3750946304228
58,67421,Robla Elementary,Sacramento,KK-06,2253,112.650001525879,43.4976005554199,84.5539016723633,196,5526.23681640625,8.86499977111816,33.288948059082,637.5,627,632.25,19.9999997290938
288,70847,Old Adobe Union Elementary,Sonoma,KK-06,2231,114.300003051758,2.916100025177,13.3691997528076,258,5599.60791015625,16.9559993743896,13.6261758804321,666.200012207031,661.799987792969,664,19.5188096275881
385,70797,Liberty Elementary,Sonoma,KK-06,167,10.9200000762939,0.520799994468689,11.4582996368408,29,6196.69482421875,17.7089996337891,11.3772449493408,680.799987792969,681.799987792969,681.299987792969,15.2930401861936
47,69369,Alum Rock Union Elementary,Santa Clara,KK-08,16244,766.650024414062,17.4531002044678,69.7398986816406,1423,5645.49560546875,12.5815773010254,49.8645668029785,629.5,631.200012207031,630.350006103516,21.1882860271413
75,69203,Guadalupe Union Elementary,Santa Barbara,KK-08,1088,55,14.1543998718262,86.0294036865234,107,4136.2509765625,6.98299980163574,64.2463226318359,631.099975585938,638.700012207031,634.899993896484,19.7818181818182
303,69179,College Elementary,Santa Barbara,KK-08,670,33.5,0.41609999537468,13.8696002960205,47,5003.8701171875,22.8419990539551,12.537314414978,670.299987792969,661.5,665.899993896484,20
271,64196,Susanville Elementary,Lassen,KK-08,1449,76.9899978637695,16.5279006958008,42.6008987426758,125,5111.7392578125,12.6400003433228,1.24223601818085,660.400024414062,663.5,661.950012207031,18.8206265775451
311,63990,Pioneer Union Elementary,Kings,KK-08,992,46.9700012207031,3.72979998588562,22.8831005096436,160,4615.90869140625,11.1160001754761,5.14112901687622,671.200012207031,661.900024414062,666.550018310547,21.1198631939305
209,66332,Grass Valley Elementary,Nevada,KK-08,2045,107.209999084473,12.1270999908447,40.9291000366211,268,5532.58203125,13.7119998931885,1.36919319629669,657.799987792969,650.599975585938,654.199981689453,19.0747133426305
