"school","birthyear","gender","kids","parity","income","size","state","marital","meducation","memployment"
"Gymnasium",1984,"female",2,2,156818.276792783,4,"Nordrhein-Westfalen","married",16,"parttime"
"Gymnasium",1984,"male",2,1,51205.9859471523,4,"Nordrhein-Westfalen","married",13,"parttime"
"Realschule",1984,"male",2,2,63420.3419481189,4,"Nordrhein-Westfalen","married",12,"parttime"
"Gymnasium",1987,"female",1,1,47372.1596351619,3,"Bayern","single",10.5,"fulltime"
"Realschule",1982,"male",3,1,50442.9373268751,5,"Nordrhein-Westfalen","married",10.5,"none"
"Hauptschule",1980,"male",4,2,52946.3884016448,6,"Nordrhein-Westfalen","married",10,"none"
"Hauptschule",1980,"male",2,1,41580.4950364633,4,"Bayern","married",10.5,"parttime"
"Realschule",1981,"male",1,1,40954.5143320131,3,"Nordrhein-Westfalen","married",10.5,"none"
"Gymnasium",1982,"male",4,1,58528.727868984,6,"Baden Wuerttemberg","married",11.5,"none"
"Realschule",1986,"female",3,1,163592.930459714,5,"Schleswig-Holstein","married",12,"parttime"
"Realschule",1986,"female",2,2,50381.1588066165,4,"Nordrhein-Westfalen","married",10.5,"parttime"
"Hauptschule",1986,"male",2,1,57902.6483219452,4,"Hessen","married",9,"parttime"
"Hauptschule",1987,"female",5,3,40858.0005514537,4,"Bayern","divorced",9,"none"
"Hauptschule",1987,"male",2,1,73069.4982393371,4,"Nordrhein-Westfalen","married",9,"parttime"
"Realschule",1985,"male",4,4,38381.2949076227,5,"Niedersachsen","separated",10.5,"none"
"Gymnasium",1988,"female",3,3,84703.6769696306,5,"Nordrhein-Westfalen","married",13,"parttime"
"Gymnasium",1982,"male",4,3,86195.0029924584,5,"Nordrhein-Westfalen","married",15,"parttime"
"Gymnasium",1986,"male",3,3,106070.410870088,5,"Niedersachsen","married",12,"none"
"Hauptschule",1986,"female",3,3,118583.031607597,5,"Bayern","married",10.5,"parttime"
"Realschule",1985,"male",4,3,73119.9672414901,6,"Baden Wuerttemberg","married",11.5,"parttime"
"Gymnasium",1981,"male",3,1,77506.0285502303,5,"Nordrhein-Westfalen","married",11.5,"none"
"Gymnasium",1980,"male",2,2,66482.3318869144,4,"Niedersachsen","married",10.5,"parttime"
"Gymnasium",1985,"female",1,1,91642.4290765724,3,"Nordrhein-Westfalen","married",14,"none"
"Gymnasium",1980,"female",3,3,120962.356460804,3,"Berlin","married",12,"parttime"
"Gymnasium",1986,"male",3,2,125798.703398252,5,"Bayern","married",12,"parttime"
"Gymnasium",1980,"female",2,2,62908.9199936677,4,"Berlin","married",10,"fulltime"
"Gymnasium",1981,"female",2,1,51907.0140568894,4,"Nordrhein-Westfalen","married",12,"parttime"
"Realschule",1987,"female",4,3,92850.5464749898,6,"Nordrhein-Westfalen","married",10.5,"none"
"Realschule",1984,"male",2,2,39353.1321819317,2,"Hessen","divorced",11.5,"parttime"
"Hauptschule",1982,"female",1,1,34296.1084486623,3,"Niedersachsen","married",10.5,"none"
"Realschule",1988,"female",1,1,132063.422479708,3,"Bayern","married",10.5,"parttime"
"Hauptschule",1980,"male",4,4,16232.9974718007,3,"Rheinland-Pfalz/Saarland","married",7,"none"
"Realschule",1982,"male",3,2,45357.7264789708,5,"Rheinland-Pfalz/Saarland","married",10,"none"
"Gymnasium",1982,"male",2,1,110600.288715622,4,"Niedersachsen","married",11,"none"
"Hauptschule",1988,"female",2,1,77251.8074611038,4,"Bayern","married",10,"parttime"
"Realschule",1981,"male",3,2,65328.580928328,5,"Bayern","married",9,"parttime"
"Gymnasium",1980,"male",3,3,102540.827904864,5,"Bayern","married",14.5,"fulltime"
"Realschule",1985,"male",2,2,65546.1902893442,4,"Niedersachsen","married",11.5,"none"
"Gymnasium",1980,"male",2,1,110693.674958596,4,"Niedersachsen","married",11.5,"parttime"
"Gymnasium",1986,"male",2,1,78127.6241922399,4,"Nordrhein-Westfalen","married",10.5,"parttime"
"Hauptschule",1980,"female",3,2,40776.9943255909,5,"Nordrhein-Westfalen","married",9,"none"
"Hauptschule",1988,"female",3,2,90363.8984253119,5,"Baden Wuerttemberg","married",12,"fulltime"
"Hauptschule",1988,"male",3,3,124671.497645763,5,"Bayern","married",11.5,"parttime"
"Gymnasium",1981,"male",3,3,122723.429321451,5,"Baden Wuerttemberg","married",10,"parttime"
"Realschule",1985,"female",4,3,38381.2949076227,5,"Niedersachsen","separated",10.5,"none"
"Gymnasium",1986,"female",1,1,76460.5135736578,4,"Niedersachsen","married",12,"none"
"Gymnasium",1983,"female",3,3,107007.493562595,5,"Bayern","married",18,"fulltime"
"Gymnasium",1981,"male",2,1,51192.3631199937,4,"Rheinland-Pfalz/Saarland","married",9,"none"
"Hauptschule",1980,"male",2,1,23756.990318036,3,"Rheinland-Pfalz/Saarland","divorced",10.5,"parttime"
"Hauptschule",1986,"female",3,3,47983.3004537895,3,"Nordrhein-Westfalen","married",10.5,"none"
"Hauptschule",1982,"male",5,3,30096.61907498,6,"Niedersachsen","divorced",10.5,"none"
"Hauptschule",1983,"female",3,2,34499.000999264,5,"Niedersachsen","married",10.5,"parttime"
"Gymnasium",1987,"male",2,2,84240.0630859327,4,"Berlin","divorced",18,"fulltime"
"Realschule",1987,"male",2,1,60687.2417447457,4,"Bayern","married",11.5,"none"
"Gymnasium",1987,"female",2,1,73535.0038864082,5,"Rheinland-Pfalz/Saarland","married",11.5,"none"
"Gymnasium",1987,"female",4,4,60229.1556445381,3,"Baden Wuerttemberg","married",11,"none"
"Realschule",1982,"female",2,1,35619.8905762272,4,"Baden Wuerttemberg","married",9,"fulltime"
"Realschule",1981,"female",2,2,45930.9634002406,4,"Nordrhein-Westfalen","married",12,"parttime"
"Hauptschule",1981,"male",1,1,48519.9836311895,2,"Bayern","divorced",10,"parttime"
"Gymnasium",1986,"female",3,3,38820.6874320168,3,"Berlin","separated",15,"parttime"
"Gymnasium",1982,"female",3,1,62234.6205993956,5,"Hessen","married",18,"none"
"Gymnasium",1982,"male",2,2,118714.514552285,4,"Niedersachsen","married",11.5,"parttime"
"Realschule",1983,"female",5,4,80898.3043504365,7,"Nordrhein-Westfalen","married",12,"none"
"Realschule",1986,"female",3,3,79629.7382811525,5,"Nordrhein-Westfalen","married",10.5,"none"
"Gymnasium",1985,"female",2,1,147962.988737426,4,"Nordrhein-Westfalen","married",12,"none"
"Realschule",1985,"female",2,2,77142.9953765182,3,"Baden Wuerttemberg","widowed",11.5,"parttime"
"Gymnasium",1983,"female",3,3,80319.9772049857,4,"Bayern","married",11.5,"none"
"Hauptschule",1984,"male",5,1,63503.0146779123,6,"Niedersachsen","married",12,"none"
"Realschule",1980,"female",3,2,67638.7176530518,5,"Baden Wuerttemberg","married",10.5,"parttime"
"Gymnasium",1987,"male",1,1,116566.347533575,3,"Niedersachsen","married",14.5,"parttime"
"Realschule",1981,"female",2,2,48077.9805740611,4,"Baden Wuerttemberg","married",10.5,"none"
"Gymnasium",1986,"female",2,1,130481.650220561,5,"Niedersachsen","married",15,"none"
"Realschule",1983,"male",3,3,55352.6701869414,4,"Hessen","separated",15,"fulltime"
"Gymnasium",1981,"male",2,2,6623.99727490599,2,"Nordrhein-Westfalen","divorced",11,"none"
"Realschule",1985,"male",4,3,94247.0938244082,6,"Nordrhein-Westfalen","married",10.5,"parttime"
"Gymnasium",1982,"male",2,2,85118.0370093194,4,"Hessen","married",9,"none"
"Gymnasium",1986,"female",1,1,71111.3216489834,3,"Hessen","married",18,"parttime"
"Realschule",1988,"female",3,3,80900.0016822143,3,"Nordrhein-Westfalen","married",11.5,"fulltime"
"Gymnasium",1980,"female",3,3,59447.3596958966,4,"Nordrhein-Westfalen","married",9,"none"
"Realschule",1980,"male",2,1,41348.4143391628,4,"Bayern","married",11.5,"parttime"
"Gymnasium",1987,"female",2,2,41041.0001999347,3,"Nordrhein-Westfalen","divorced",18,"parttime"
"Hauptschule",1981,"female",1,1,53878.0179913649,3,"Bayern","married",9,"parttime"
"Gymnasium",1987,"male",1,1,47978.2670692671,3,"Niedersachsen","married",11.5,"none"
"Gymnasium",1988,"female",3,1,76911.6731897051,5,"Hessen","married",12,"none"
"Gymnasium",1980,"female",2,1,86833.0204758029,4,"Nordrhein-Westfalen","married",11,"parttime"
"Hauptschule",1981,"female",3,2,47318.1580140916,5,"Hessen","married",9,"parttime"
"Realschule",1987,"male",3,1,70079.6501509452,5,"Berlin","married",11.5,"none"
"Hauptschule",1983,"female",2,1,44047.1973883552,4,"Bayern","married",9,"none"
