"school","birthyear","gender","kids","parity","income","size","state","marital","meducation","memployment"
"Hauptschule",1985,"male",2,2,68817.97385757,4,"Baden Wuerttemberg","married",10.5,"none"
"Realschule",1986,"male",3,1,20199.9991906559,4,"Hessen","single",10.5,"none"
"Realschule",1982,"male",1,1,46152.7910157001,3,"Nordrhein-Westfalen","married",10.5,"fulltime"
"Realschule",1982,"male",2,1,59684.8680808011,4,"Niedersachsen","married",11.5,"none"
"Hauptschule",1984,"female",3,3,66451.1451777412,5,"Bayern","married",10.5,"fulltime"
"Realschule",1985,"male",4,3,73119.9672414901,6,"Baden Wuerttemberg","married",11.5,"parttime"
"Hauptschule",1988,"male",3,3,124671.497645763,5,"Bayern","married",11.5,"parttime"
"Hauptschule",1984,"female",2,2,36127.3449709457,3,"Bayern","divorced",10,"fulltime"
"Hauptschule",1981,"male",3,2,80648.3375218491,5,"Bayern","married",11.5,"parttime"
"Gymnasium",1983,"male",2,1,71531.3273577205,4,"Nordrhein-Westfalen","married",11.5,"none"
"Hauptschule",1980,"male",2,1,23756.990318036,3,"Rheinland-Pfalz/Saarland","divorced",10.5,"parttime"
"Hauptschule",1986,"male",3,3,59304.6072561679,5,"Schleswig-Holstein","married",12,"parttime"
"Hauptschule",1982,"male",2,2,65956.9104034657,4,"Nordrhein-Westfalen","married",11.5,"none"
"Realschule",1980,"female",3,1,42584.0885506275,5,"Berlin","married",15,"parttime"
"Realschule",1985,"female",2,1,47831.9809746764,4,"Bayern","married",9,"none"
"Hauptschule",1982,"male",3,3,27558.1703914755,4,"Nordrhein-Westfalen","married",10.5,"parttime"
"Gymnasium",1981,"female",2,2,65748.3452691929,3,"Berlin","married",10.5,"parttime"
"Gymnasium",1984,"female",2,1,76853.0899111573,4,"Baden Wuerttemberg","married",10.5,"parttime"
"Realschule",1982,"male",2,1,62278.9720101401,4,"Baden Wuerttemberg","married",10.5,"parttime"
"Realschule",1983,"male",2,1,29230.0423995924,4,"Baden Wuerttemberg","married",12,"parttime"
"Gymnasium",1983,"male",2,2,70539.6959135993,4,"Baden Wuerttemberg","married",10.5,"parttime"
"Hauptschule",1984,"female",1,1,54017.9586785348,3,"Bayern","married",11.5,"fulltime"
"Gymnasium",1987,"female",3,3,126080.951390291,4,"Bayern","widowed",18,"parttime"
"Realschule",1988,"male",1,1,66994.1749993032,4,"Bayern","married",10.5,"none"
"Hauptschule",1982,"female",3,2,57887.0230945835,5,"Nordrhein-Westfalen","married",7,"parttime"
"Gymnasium",1984,"female",2,2,95700.9639686065,4,"Baden Wuerttemberg","married",14.5,"parttime"
"Realschule",1985,"male",4,4,38381.2949076227,5,"Niedersachsen","separated",10.5,"none"
"Hauptschule",1981,"female",2,1,43217.0034840189,4,"Bayern","married",11,"parttime"
"Realschule",1981,"female",3,2,37871.9300453821,4,"Bremen","divorced",9,"none"
"Gymnasium",1987,"female",2,1,65869.9750949069,4,"Bayern","married",11,"fulltime"
"Hauptschule",1982,"male",5,3,30096.61907498,6,"Niedersachsen","divorced",10.5,"none"
"Gymnasium",1988,"female",3,1,59957.1089718367,5,"Baden Wuerttemberg","divorced",11.5,"parttime"
"Realschule",1980,"female",2,2,26459.2237311758,2,"Bayern","separated",9,"parttime"
"Gymnasium",1980,"male",3,1,48981.6964431491,5,"Nordrhein-Westfalen","married",11.5,"none"
"Realschule",1986,"female",2,2,50381.1588066165,4,"Nordrhein-Westfalen","married",10.5,"parttime"
"Gymnasium",1988,"male",3,3,125059.343971254,5,"Bayern","married",12,"parttime"
"Gymnasium",1985,"female",3,2,69458.5976926109,5,"Nordrhein-Westfalen","married",13,"parttime"
"Gymnasium",1987,"female",1,1,47372.1596351619,3,"Bayern","single",10.5,"fulltime"
"Hauptschule",1981,"male",4,4,47402.754754072,3,"Niedersachsen","married",10.5,"parttime"
"Realschule",1981,"male",2,1,34551.385921537,4,"Nordrhein-Westfalen","married",10.5,"parttime"
"Realschule",1987,"female",1,1,60680.0076929642,3,"Nordrhein-Westfalen","married",10.5,"none"
"Hauptschule",1983,"male",2,1,23403.4876493331,3,"Nordrhein-Westfalen","divorced",10.5,"none"
"Gymnasium",1985,"female",3,3,109643.035612344,5,"Bayern","married",16,"parttime"
"Hauptschule",1983,"female",2,1,44047.1973883552,4,"Bayern","married",9,"none"
"Gymnasium",1986,"female",2,1,41610.3654107732,3,"Rheinland-Pfalz/Saarland","divorced",11.5,"parttime"
"Hauptschule",1986,"female",4,3,85177.3965392353,5,"Baden Wuerttemberg","married",7,"none"
"Realschule",1988,"male",3,3,68243.8233688902,5,"Nordrhein-Westfalen","married",11.5,"none"
"Gymnasium",1985,"female",2,1,46758.1885104472,3,"Rheinland-Pfalz/Saarland","divorced",11.5,"fulltime"
"Hauptschule",1986,"female",4,2,71111.9998226278,5,"Rheinland-Pfalz/Saarland","married",10.5,"fulltime"
"Hauptschule",1988,"male",3,3,83552.6228378229,5,"Bayern","married",11,"parttime"
"Hauptschule",1986,"female",3,1,56879.9961902025,5,"Baden Wuerttemberg","married",9,"none"
"Hauptschule",1981,"female",2,2,64646.6540160919,4,"Hamburg","married",10.5,"fulltime"
"Hauptschule",1985,"male",1,1,50839.0025404949,3,"Schleswig-Holstein","married",10.5,"parttime"
"Gymnasium",1982,"female",2,1,19896.0086788093,4,"Berlin","married",9,"none"
"Realschule",1987,"female",2,1,29871.3775626069,4,"Schleswig-Holstein","married",10.5,"parttime"
"Hauptschule",1983,"male",2,2,71909.7042930043,4,"Nordrhein-Westfalen","married",12,"none"
"Gymnasium",1984,"male",2,1,107540.601234832,5,"Rheinland-Pfalz/Saarland","married",16,"parttime"
"Realschule",1987,"male",4,2,88635.457524912,6,"Nordrhein-Westfalen","married",10.5,"none"
"Gymnasium",1988,"male",2,2,149226.618535372,4,"Nordrhein-Westfalen","married",10.5,"parttime"
"Gymnasium",1983,"female",3,3,80319.9772049857,4,"Bayern","married",11.5,"none"
"Realschule",1987,"male",1,1,87393.2937477725,3,"Bayern","married",10.5,"none"
"Realschule",1985,"male",1,1,42141.949239535,3,"Hessen","married",10.5,"none"
"Gymnasium",1985,"female",2,2,87997.9584212425,6,"Nordrhein-Westfalen","married",18,"parttime"
"Hauptschule",1980,"female",2,2,76216.7720051599,4,"Bayern","married",10,"parttime"
"Hauptschule",1981,"female",3,1,38165.2869744235,5,"Rheinland-Pfalz/Saarland","married",9,"parttime"
"Hauptschule",1984,"female",1,1,37869.6547120547,2,"Nordrhein-Westfalen","separated",12,"fulltime"
"Hauptschule",1983,"male",2,2,118277.067304075,4,"Bayern","married",11.5,"parttime"
"Gymnasium",1984,"female",2,1,58474.2197210169,4,"Nordrhein-Westfalen","married",10.5,"parttime"
"Realschule",1983,"male",1,1,63762.9895408248,3,"Bayern","married",10,"parttime"
"Gymnasium",1983,"male",2,2,46310.0589045398,4,"Nordrhein-Westfalen","married",18,"parttime"
"Hauptschule",1982,"female",5,2,7470.85040521261,7,"Bayern","married",9,"none"
"Realschule",1980,"female",2,2,83869.0000492644,4,"Nordrhein-Westfalen","married",10.5,"fulltime"
"Gymnasium",1983,"female",6,1,104141.010416326,8,"Nordrhein-Westfalen","married",9,"none"
"Gymnasium",1980,"male",2,1,28075.3746658506,3,"Niedersachsen","separated",10.5,"none"
"Realschule",1980,"male",1,1,37251.6908167244,3,"Nordrhein-Westfalen","married",10.5,"none"
"Hauptschule",1986,"female",2,2,3148.14080531526,2,"Hamburg","separated",9,"none"
"Gymnasium",1982,"female",2,1,108004.961159294,4,"Baden Wuerttemberg","married",14.5,"parttime"
"Gymnasium",1986,"male",1,1,77827.1897607021,3,"Berlin","married",13,"parttime"
"Gymnasium",1980,"female",2,2,52398.5089746567,4,"Bayern","married",10.5,"parttime"
"Realschule",1985,"female",2,2,86120.5601811968,4,"Schleswig-Holstein","married",10.5,"none"
"Gymnasium",1983,"female",3,3,97353.0405180889,3,"Baden Wuerttemberg","married",11.5,"parttime"
"Hauptschule",1983,"female",5,3,38434.4429950819,7,"Bayern","married",9,"none"
"Gymnasium",1983,"female",4,1,58515.7238725433,6,"Bayern","married",14,"none"
"Realschule",1985,"female",4,4,51197.0013100792,4,"Baden Wuerttemberg","married",9,"none"
"Gymnasium",1986,"female",2,1,130481.650220561,5,"Niedersachsen","married",15,"none"
"Hauptschule",1980,"male",2,2,57407.0261615125,4,"Bayern","married",10.5,"parttime"
"Hauptschule",1984,"female",2,2,105918.986432017,4,"Bayern","married",11.5,"none"
"Gymnasium",1981,"female",2,2,52836.3762868296,4,"Baden Wuerttemberg","married",11.5,"none"
"Hauptschule",1982,"female",2,1,65342.9743195272,4,"Hamburg","married",9,"none"
