"school","birthyear","gender","kids","parity","income","size","state","marital","meducation","memployment"
"Realschule",1980,"male",1,1,37251.6908167244,3,"Nordrhein-Westfalen","married",10.5,"none"
"Gymnasium",1987,"female",2,1,79437.0062331096,4,"Niedersachsen","married",12,"none"
"Hauptschule",1980,"male",2,1,60742.5963004146,4,"Niedersachsen","married",11.5,"fulltime"
"Gymnasium",1982,"female",2,2,90353.1268512281,4,"Hessen","widowed",11.5,"parttime"
"Gymnasium",1986,"female",1,1,76460.5135736578,4,"Niedersachsen","married",12,"none"
"Hauptschule",1988,"male",1,1,48880.9477257853,2,"Nordrhein-Westfalen","divorced",11.5,"parttime"
"Gymnasium",1981,"female",2,2,52836.3762868296,4,"Baden Wuerttemberg","married",11.5,"none"
"Gymnasium",1984,"female",2,2,87409.8809248848,4,"Baden Wuerttemberg","married",15,"parttime"
"Realschule",1987,"female",4,3,92850.5464749898,6,"Nordrhein-Westfalen","married",10.5,"none"
"Hauptschule",1987,"female",5,3,40858.0005514537,4,"Bayern","divorced",9,"none"
"Realschule",1988,"female",2,1,60998.5996242903,4,"Nordrhein-Westfalen","divorced",11.5,"parttime"
"Gymnasium",1988,"male",2,2,149226.618535372,4,"Nordrhein-Westfalen","married",10.5,"parttime"
"Hauptschule",1983,"male",2,2,62953.0915352069,4,"Bayern","married",9,"parttime"
"Realschule",1986,"female",2,2,50381.1588066165,4,"Nordrhein-Westfalen","married",10.5,"parttime"
"Hauptschule",1988,"male",2,1,45417.5463722931,4,"Baden Wuerttemberg","married",11,"none"
"Realschule",1986,"female",1,1,59013.601125833,3,"Baden Wuerttemberg","married",9,"parttime"
"Hauptschule",1983,"female",5,4,110535.861252182,7,"Niedersachsen","married",9,"none"
"Realschule",1987,"female",2,1,31854.248668173,3,"Baden Wuerttemberg","divorced",11.5,"parttime"
"Hauptschule",1985,"male",3,2,54873.5366891321,5,"Rheinland-Pfalz/Saarland","married",9,"parttime"
"Hauptschule",1984,"female",3,3,79657.0057088515,4,"Bayern","married",10.5,"parttime"
"Realschule",1985,"female",2,2,77142.9953765182,3,"Baden Wuerttemberg","widowed",11.5,"parttime"
"Gymnasium",1986,"male",2,1,19903.9984681921,3,"Nordrhein-Westfalen","separated",16,"none"
"Gymnasium",1984,"male",3,3,133429.644809208,4,"Nordrhein-Westfalen","married",18,"parttime"
"Gymnasium",1980,"female",2,1,75618.5280096519,4,"Rheinland-Pfalz/Saarland","married",12,"none"
"Gymnasium",1986,"male",2,2,69846.2572589644,4,"Nordrhein-Westfalen","married",10.5,"parttime"
"Realschule",1985,"male",3,3,65788.9890517739,3,"Baden Wuerttemberg","married",10.5,"parttime"
